;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
gui/menu/research/description/mech_weapons_laser_extreme;A more advanced portable Laser, with better properties and room for modifications.;Bardziej zaawansowany przenośny laser, z lepszymi właściwościami i miejscem na modyfikacje.;Более совершенный портативный лазер, с улучшенными свойствами и возможностью модификаций.;Un laser portatif plus avancé, plus puissant et modulable.;Ein fortschrittlicherer tragbarer Laser mit besseren Eigenschaften und Raum für Modifikationen.;Un láser portátil más avanzado con mejores propiedades y que ofrece la posibilidad de ser modificado.;Um laser portátil mais avançado, com propriedades melhores e espaço para modificações.;更易于携带的激光发射器，具有更好的性能，更大的模组改造空间。;さらに高性能な携帯用レーザー。ハイグレードな特質を持ち、かつ様々な改良を施せる。;발전된 휴대용 레이저입니다. 최신 기술이 접목되고 더 많은 개조가 가능합니다.
gui/menu/research/description/mech_weapons_laser_standard;This research is aimed at creating a laser emitter that is portable and powerful enough to be used as a standalone weapon. ;Badania te mają na celu stworzenie emitera laserowego, który jest na tyle przenośny i wystarczająco silny, aby mógł być używany jako samodzielna broń. ;Это исследование направлено на создание портативного лазерного излучателя, который имеет достаточную мощность для использования в качестве автономного оружия. ;Cette recherche permet de créer un émetteur laser portatif assez puissant pour être utilisé comme arme. ;Ziel dieser Forschung ist es, einen Laserstrahler zu entwickeln, der tragbar und leistungsstark genug ist, um als eigenständige Waffe eingesetzt zu werden. ;Esta investigación tiene como objetivo crear un emisor láser que sea portátil y lo bastante potente como para ser usado como arma independiente. ;Essa pesquisa concentra-se na fabricação de um emissor de laser portátil e poderoso o bastante para ser usado como uma arma independente. ;这项研究可以制造一款便携且威力强大的激光发射器，可作为独立武器使用。;1基で十分な強さを誇る携帯用レーザー照射器を作製することを目的とした研究。 ;레이저 방출기를 가볍고 강력하게 만들어 무기화하는 데 초점을 둔 연구입니다. 
gui/menu/research/description/mech_weapons_laser_superior;A more advanced portable Laser, with better properties and room for modifications.;Bardziej zaawansowany przenośny laser, z lepszymi właściwościami i miejscem na modyfikacje.;Более совершенный портативный лазер, с улучшенными свойствами и возможностью модификаций.;Un laser portatif plus avancé, plus puissant et modulable.;Ein fortschrittlicherer tragbarer Laser mit besseren Eigenschaften und Raum für Modifikationen.;Un láser portátil más avanzado con mejores propiedades y que ofrece la posibilidad de ser modificado.;Um laser portátil mais avançado, com propriedades melhores e espaço para modificações.;更易于携带的激光发射器，具有更好的性能，更大的模组改造空间。;さらに高性能な携帯用レーザー。ハイグレードな特質を持ち、かつ様々な改良を施せる。;발전된 휴대용 레이저입니다. 최신 기술이 접목되고 더 많은 개조가 가능합니다.
gui/menu/research/description/mech_weapons_laser_sword_advanced;A more elegant design, utilizing a more powerful photon emitter contained by an antigravitron field. The blade of this sword burns much hotter, thus dealing more damage, and making room for modifications.;Bardziej elegancka konstrukcja, wykorzystująca potężniejszy emiter fotonów umieszczony w polu antygrawitronowym. Ostrze tego miecza nagrzewa się do znacznie większej temperatury, dzięki czemu zadaje większe obrażenia i pozwala na modyfikacje.;Модернизированная конструкция с использованием фотонного излучателя усиленной мощности, заключенного в антигравитронное поле. Лезвие этого меча намного горячее, что в свою очередь повышает урон, оставляя пространство для модификаций.;Un modèle plus élégant qui utilise un émetteur de photons plus puissant contenu dans un champ antigravitronnel. La lame de cette épée est bien plus ardente, ce qui augmente les dégâts qu'elle inflige, mais laisse également une marge de modification.;Das elegantere Design nutzt einen stärkeren Photonen-Emitter, der von einem Antigravitronfeld umgeben ist. Die Klinge dieses Schwertes ist viel heißer, wodurch sie mehr Schaden verursacht. Außerdem bietet sie Platz für Modifikationen.;Un diseño más elegante, que utiliza un emisor de fotones más potente contenido en un campo antigravitatorio. La hoja de esta espada arde mucho más e inflige más daños ¡y permite aplicar más modificaciones!;Um design mais elegante, que utiliza um emissor de fótons mais poderoso contido em um campo antigravitacional. A lâmina desta espada queima a temperaturas mais altas, causando mais dano. Aceita modificações.;一个更优雅的设计，利用一个反重力场所包含的更强大的光子发射器。这把剑的剑身燃烧得更热，因此造成了更多的伤害，并为模改提供了空间。;デザインが洗練されるとともに、反重力フィールドで抑えられた、より強力なフォトンの放出装置が実装された。刃の燃焼温度が大きく上昇し、より大きなダメージを与えるようになった。改造の余地あり。;반중력 필드에 담긴 더욱 강력한 광자 발사체를 이용하며 디자인이 개선되었습니다. 더 뜨거운 온도로 인해 데미지가 증가하며, 추가 개선할 수 있습니다.
gui/menu/research/description/mech_weapons_laser_sword_extreme;A more elegant design, utilizing a more powerful photon emitter contained by an antigravitron field. The blade of this sword burns much hotter, thus dealing more damage, and making room for modifications.;Bardziej elegancka konstrukcja, wykorzystująca potężniejszy emiter fotonów umieszczony w polu antygrawitronowym. Ostrze tego miecza nagrzewa się do znacznie większej temperatury, dzięki czemu zadaje większe obrażenia i pozwala na modyfikacje.;Модернизированная конструкция с использованием фотонного излучателя усиленной мощности, заключенного в антигравитронное поле. Лезвие этого меча намного горячее, что в свою очередь повышает урон, оставляя пространство для модификаций.;Un modèle plus élégant qui utilise un émetteur de photons plus puissant contenu dans un champ antigravitronnel. La lame de cette épée est bien plus ardente, ce qui augmente les dégâts qu'elle inflige, mais laisse également une marge de modification.;Das elegantere Design nutzt einen stärkeren Photonen-Emitter, der von einem Antigravitronfeld umgeben ist. Die Klinge dieses Schwertes ist viel heißer, wodurch sie mehr Schaden verursacht. Außerdem bietet sie Platz für Modifikationen.;Un diseño más elegante, que utiliza un emisor de fotones más potente contenido en un campo antigravitatorio. La hoja de esta espada arde mucho más e inflige más daños ¡y permite aplicar más modificaciones!;Um design mais elegante, que utiliza um emissor de fótons mais poderoso contido em um campo antigravitacional. A lâmina desta espada queima a temperaturas mais altas, causando mais dano. Aceita modificações.;一个更优雅的设计，利用一个反重力场所包含的更强大的光子发射器。这把剑的剑身燃烧得更热，因此造成了更大的伤害，并为模改提供了空间。;デザインが洗練されるとともに、反重力フィールドで抑えられた、より強力なフォトンの放出装置が実装された。刃の燃焼温度が大きく上昇し、より大きなダメージを与えるようになった。改造の余地あり。;반중력 필드에 담긴 더욱 강력한 광자 발사체를 이용하며 디자인이 개선되었습니다. 더 뜨거운 온도로 인해 데미지가 증가하며, 추가 개선할 수 있습니다.
gui/menu/research/description/mech_weapons_laser_sword_standard;The scientific advancements made during the mission on Galatea 37, coupled with the specialized resources found on that planet resulted in the creation of the blueprints for this fine weapon.;Postęp naukowy, poczyniony podczas misji na Galatei 37, w połączeniu z wyjątkowymi surowcami znajdującymi się na tej planecie, zaowocował stworzeniem planów tej wspaniałej broni.;Научные открытия, совершенные во время миссии на Галатее 37, а также особые ресурсы, обнаруженные на планете, позволили создать чертежи этого внушительного оружия.;C'est grâce aux progrès scientifiques réalisés au cours de la mission sur Galatea 37 et aux ressources spéciales trouvées sur cette planète que la conception des plans pour cette arme incroyable a été possible.;Die wissenschaftlichen Fortschritte, die während der Mission auf Galatea 37 gemacht wurden, und die besonderen Rohstoffe, die auf diesem Planeten zu finden sind, führten zur Entwicklung des Entwurfs für diese feine Waffe.;Los avances científicos realizados durante la misión en Galatea 37, junto con los recursos especializados encontrados en el planeta, dieron lugar a la creación de los planos de esta excelente arma.;Os avanços científicos conquistados durante a missão em Galatea 37 combinados aos recursos encontrados no planeta resultam na criação de projetos para esta bela arma.;在伽拉忒亚37号的任务中取得的科学进步，加上在该星球上发现的专属资源，使得这种精美武器的蓝图的产生。;ガラテア37でのミッション遂行中に獲得した科学技術と、惑星で発見した専用の資源を組み合わせて設計された高性能武器。;갈라테아 37에서의 과학적 진보와 행성에서 찾은 귀중한 자원을 조합해 태어난 훌륭한 무기의 청사진입니다.
gui/menu/research/description/mech_weapons_laser_sword_superior;A more elegant design, utilizing a more powerful photon emitter contained by an antigravitron field. The blade of this sword burns much hotter, thus dealing more damage, and making room for modifications.;Bardziej elegancka konstrukcja, wykorzystująca potężniejszy emiter fotonów umieszczony w polu antygrawitronowym. Ostrze tego miecza nagrzewa się do znacznie większej temperatury, dzięki czemu zadaje większe obrażenia i pozwala na modyfikacje.;Модернизированная конструкция с использованием фотонного излучателя усиленной мощности, заключенного в антигравитронное поле. Лезвие этого меча намного горячее, что в свою очередь повышает урон, оставляя пространство для модификаций.;Un modèle plus élégant qui utilise un émetteur de photons plus puissant contenu dans un champ antigravitationnel. La lame de cette épée est bien plus ardente, ce qui augmente les dégâts qu'elle inflige, mais laisse également une marge de modification.;Das elegantere Design nutzt einen stärkeren Photonen-Emitter, der von einem Antigravitronfeld umgeben ist. Die Klinge dieses Schwertes ist viel heißer, wodurch sie mehr Schaden verursacht. Außerdem bietet sie Platz für Modifikationen.;Un diseño más elegante, que utiliza un emisor de fotones más potente contenido en un campo antigravitatorio. La hoja de esta espada arde mucho más e inflige más daños ¡y permite aplicar más modificaciones!;Um design mais elegante, que utiliza um emissor de fótons mais poderoso contido em um campo antigravitacional. A lâmina desta espada queima a temperaturas mais altas, causando mais dano. Aceita modificações.;一个更优雅的设计，利用一个反重力场所包含的更强大的光子发射器。这把剑的剑身燃烧得更热，因此造成了更大的伤害，并为模改提供了空间。;デザインが洗練されるとともに、反重力フィールドで抑えられた、より強力なフォトンの放出装置が実装された。刃の燃焼温度が大きく上昇し、より大きなダメージを与えるようになった。改造の余地あり。;반중력 필드에 담긴 더욱 강력한 광자 발사체를 이용하며 디자인이 개선되었습니다. 더 뜨거운 온도로 인해 데미지가 증가하며, 추가 개선할 수 있습니다.
gui/menu/research/description/mech_weapons_liquid_advanced;An upgrade to the Liquid Weapons technology, allowing Riftbreakers to craft more powerful weapons with more room for modifications.;Ulepszenie technologii Broni na Paliwo Płynne, pozwalające Riftbreakerom tworzyć potężniejsze bronie z większą ilością miejsca na modyfikacje.;Улучшение технологии жидкостного оружия, позволяющее рифтбрейкерам создавать более мощное оружие с большими возможностями для модификаций.;Une amélioration technologique des armes à liquides qui permet au riftbreaker de fabriquer des armes plus puissantes et modulables.;Eine Aufwertung der Flüssigwaffentechnologie, die es Riftbreakern ermöglicht, stärkere Waffen mit mehr Raum für Modifikationen herzustellen.;Una mejora de la tecnología de armas de líquidos que permite a los Riftbreakers fabricar armas más potentes y con más espacio para modificaciones.;Uma melhoria para a tecnologia Armas Líquidas, que permite aos Salta Fendas fabricar armas mais poderosas com mais espaço para modificações.;液体武器技术的升级方案，让破裂者可以打造模组改造空间更大，威力更强的武器。;化学武器テクノロジーのアップグレード。様々な改良を施せる、より強力な武器をクラフトできるようになる。;액체 무기 기술을 업그레이드합니다. 더 강력하고 개조 가능한 무기를 제작합니다.
gui/menu/research/description/mech_weapons_liquid_extreme;An upgrade to the Liquid Weapons technology, allowing Riftbreakers to craft more powerful weapons with more room for modifications.;Ulepszenie technologii Broni na Paliwo Płynne, pozwalające Riftbreakerom tworzyć potężniejsze bronie z większą ilością miejsca na modyfikacje.;Улучшение технологии жидкостного оружия, позволяющее рифтбрейкерам создавать более мощное оружие с большими возможностями для модификаций.;Une amélioration technologique des armes à liquides qui permet au riftbreaker de fabriquer des armes plus puissantes et modulables.;Eine Aufwertung der Flüssigwaffentechnologie, die es Riftbreakern ermöglicht, stärkere Waffen mit mehr Raum für Modifikationen herzustellen.;Una mejora de la tecnología de armas de líquidos que permite a los Riftbreakers fabricar armas más potentes y con más espacio para modificaciones.;Uma melhoria para a tecnologia Armas Líquidas, que permite aos Salta Fendas fabricar armas mais poderosas com mais espaço para modificações.;液体武器技术的升级方案，让破裂者可以打造模组改造空间更大，威力更强的武器。;化学武器テクノロジーのアップグレード。様々な改良を施せる、より強力な武器をクラフトできるようになる。;액체 무기 기술을 업그레이드합니다. 더 강력하고 개조 가능한 무기를 제작합니다.
gui/menu/research/description/mech_weapons_liquid_standard;Gives the Armory the ability to manufacture ammunition for weapons that utilize liquids as an ammunition. This technology also comes with blueprints for basic liquid based weapons.;Daje Zbrojowni możliwość produkcji amunicji do broni wykorzystującej amunicję w formie cieczy. Technologia ta zawiera również plany podstawowych broni opartych na paliwach ciekłych.;Дает арсеналу возможность производить боеприпасы для оружия, использующего жидкости в качестве боеприпасов. К этой технологии также прилагаются чертежи базового оружия на основе жидкости.;Donne à l'armurerie la capacité de produire des munitions pour les armes qui utilisent des liquides. Cette technologie fournit aussi les plans d'armes basiques utilisant des munitions liquides.;Verleiht dem Arsenal die Fähigkeit, Munition für Waffen herzustellen, die Flüssigkeiten als Munition verwenden. Diese Technologie wird auch mit Entwürfen für grundlegende flüssigkeitsbasierte Waffen geliefert.;Permite que la armería fabrique munición para armas que disparan líquidos. Esta tecnología también contiene planos para armas básicas basadas en líquidos.;Dá ao Arsenal a habilidade de fabricar munição para armas que utilizam líquidos como munição. Essa tecnologia inclui os projetos para armas básicas baseadas em líquidos.;让武器库可以制作液体弹药。这项技术也包含基础液体武器蓝图。;アーモリーで化学武器の弾薬の製造が可能になる。化学物質を弾薬として使う基本武器もクラフトできるようになる。;무기고에서 액체 무기의 탄약을 제작합니다. 기본적인 액체 무기 청사진을 제공합니다.
gui/menu/research/description/mech_weapons_liquid_superior;An upgrade to the Liquid Weapons technology, allowing Riftbreakers to craft more powerful weapons with more room for modifications.;Ulepszenie technologii Broni na Paliwo Płynne, pozwalające Riftbreakerom tworzyć potężniejsze bronie z większą ilością miejsca na modyfikacje.;Улучшение технологии жидкостного оружия, позволяющее рифтбрейкерам создавать более мощное оружие с большими возможностями для модификаций.;Une amélioration technologique des armes à liquides qui permet au riftbreaker de fabriquer des armes plus puissantes et modulables.;Eine Aufwertung der Flüssigwaffentechnologie, die es Riftbreakern ermöglicht, stärkere Waffen mit mehr Raum für Modifikationen herzustellen.;Una mejora de la tecnología de armas de líquidos que permite a los Riftbreakers fabricar armas más potentes y con más espacio para modificaciones.;Uma melhoria para a tecnologia Armas Líquidas, que permite aos Salta Fendas fabricar armas mais poderosas com mais espaço para modificações.;液体武器技术的升级方案，让破裂者可以打造模组改造空间更大，威力更强的武器。;化学武器テクノロジーのアップグレード。様々な改良を施せる、より強力な武器をクラフトできるようになる。;액체 무기 기술을 업그레이드합니다. 더 강력하고 개조 가능한 무기를 제작합니다.
gui/menu/research/description/mech_weapons_melee_advanced;Blueprints for enhanced versions of all melee weapons for the Mecha-Suit. More refined material processing results in a much higher performance. Moddable.;Plany ulepszonych wersji wszystkich broni do walki wręcz dla Mecha. Bardziej dopracowana technologia obróbki materiałów skutkuje znacznie większą wydajnością. Można je modyfikować.;Чертежи улучшенных версий всех видов оружия ближнего боя для меха-костюма. Более точная обработка материалов позволяет добиться гораздо более высоких производственных характеристик. Возможность модификаций.;Des plans pour une version avancée de toutes les armes de mêlée du mecha. Un traitement plus raffiné des matériaux leur donne des performances bien plus élevées et les rend modulables.;Entwürfe für verbesserte Versionen aller Nahkampfwaffen für den Mecha-Anzug. Eine verfeinerte Materialverarbeitung führt zu einer deutlich höheren Leistung. Modifikationen sind möglich.;Planos para las versiones mejoradas de todas las armas cuerpo a cuerpo del traje mecánico. El mayor refinamiento del procesamiento de materiales produce un rendimiento mucho más alto. Se pueden modificar.;Projetos para versões aperfeiçoadas de todas as armas brancas para o Traje Mecânico. Mais resultados de processamento de materiais refinados com performance bem mais alta. Modificável.;供机甲服使用的所有近战武器的加强版蓝图。更精致的材料加工过程，带来更好的表现。可模改。;メカスーツ用の全近接武器の強化版設計図。高度な素材の処理方法により、高いパフォーマンスを実現した。改変可能。;메카 수트의 모든 근접 무기가 향상된 버전의 청사진입니다. 재료 가공 과정이 향상되어 무기의 성능이 높아집니다. 개조 가능합니다.
gui/menu/research/description/mech_weapons_melee_extreme;Blueprints for enhanced versions of all melee weapons for the Mecha-Suit. More refined material processing results in a much higher performance. Moddable.;Plany ulepszonych wersji wszystkich broni do walki wręcz dla Mecha. Bardziej dopracowana technologia obróbki materiałów skutkuje znacznie większą wydajnością. Można je modyfikować.;Чертежи улучшенных версий всех видов оружия ближнего боя для меха-костюма. Более точная обработка материалов позволяет добиться гораздо более высоких производственных характеристик. Возможность модификаций.;Des plans pour une version avancée de toutes les armes de mêlée du mecha. Un traitement plus raffiné des matériaux leur donne des performances bien plus élevées et les rend modulables.;Entwürfe für verbesserte Versionen aller Nahkampfwaffen für den Mecha-Anzug. Eine verfeinerte Materialverarbeitung führt zu einer deutlich höheren Leistung. Modifikationen sind möglich.;Planos para las versiones mejoradas de todas las armas cuerpo a cuerpo del traje mecánico. El mayor refinamiento del procesamiento de materiales produce un rendimiento mucho más alto. Se pueden modificar.;Projetos para versões aperfeiçoadas de todas as armas brancas para o Traje Mecânico. Mais resultados de processamento de materiais refinados com performance bem mais alta. Modificável.;供机甲服使用的所有近战武器的加强版蓝图。更精致的材料加工过程，带来更好的表现。可模改。;メカスーツ用の全近接武器の強化版設計図。高度な素材の処理方法により、高いパフォーマンスを実現した。改変可能。;메카 수트의 모든 근접 무기가 향상된 버전의 청사진입니다. 재료 가공 과정이 향상되어 무기의 성능이 높아집니다. 개조 가능합니다.
gui/menu/research/description/mech_weapons_melee_standard;A set of blueprints with construction plans for more forms of melee weapons. Different shapes, sizes and handling techniques of these weapons can yield significant advantage on the battlefield.;Zestaw schematów z planami konstrukcyjnymi dla większej gamy typów broni do walki wręcz. Różne kształty, rozmiary i techniki posługiwania się tymi broniami mogą przynieść znaczącą przewagę na polu walki.;Набор чертежей с планами создания большего количества видов оружия ближнего боя. Различные формы, размеры и техники обращения с этим оружием могут дать значительное преимущество на поле боя.;Un ensemble de plans pour construire d'autres types d'armes de mêlée. Les différentes formes, tailles et maniements de ces armes peuvent donner un avantage crucial sur le terrain.;Eine Reihe von Entwürfen mit Bauplänen für weitere Formen von Nahkampfwaffen. Unterschiedliche Formen, Größen und Handhabungstechniken dieser Waffen können erhebliche Vorteile auf dem Schlachtfeld bringen.;Un conjunto de planos para fabricar más tipos de armas cuerpo a cuerpo. Las distintas formas, tamaños y técnicas de manipulación de estas armas pueden dar una gran ventaja en el campo de batalla.;Um conjunto de projetos com planos de construção para mais formas de armas brancas. Os diferentes formatos, tamanhos e técnicas de manejo dessas armas podem representar uma vantagem significativa no campo de batalha.;一组包含多种形式近战武器制造计划的蓝图。这些武器拥有不同的形状、大小和操作技巧，在战场上可以展露出显著的优势。;様々な型の近接武器の製造計画を含む設計図のセット。形やサイズ、扱い方のテクニックなど、豊富なバリエーションは戦場で有利に働く。;더 많은 근접 무기의 청사진을 제공합니다. 다양한 형태, 크기, 사용 방식의 무기를 소유하면 전장에서 굉장히 유리합니다.
gui/menu/research/description/mech_weapons_melee_superior;Blueprints for enhanced versions of all melee weapons for the Mecha-Suit. More refined material processing results in a much higher performance. Moddable.;Plany ulepszonych wersji wszystkich broni do walki wręcz dla Mecha. Bardziej dopracowana technologia obróbki materiałów skutkuje znacznie większą wydajnością. Można je modyfikować.;Чертежи улучшенных версий всех видов оружия ближнего боя для меха-костюма. Более точная обработка материалов позволяет добиться гораздо более высоких производственных характеристик. Возможность модификаций.;Des plans pour une version avancée de toutes les armes de mêlée du mecha. Un traitement plus raffiné des matériaux leur donne des performances bien plus élevées et les rend modulables.;Entwürfe für verbesserte Versionen aller Nahkampfwaffen für den Mecha-Anzug. Eine verfeinerte Materialverarbeitung führt zu einer deutlich höheren Leistung. Modifikationen sind möglich.;Planos para las versiones mejoradas de todas las armas cuerpo a cuerpo del traje mecánico. El mayor refinamiento del procesamiento de materiales produce un rendimiento mucho más alto. Se pueden modificar.;Projetos para versões aperfeiçoadas de todas as armas brancas para o Traje Mecânico. Mais resultados de processamento de materiais refinados com performance bem mais alta. Modificável.;供机甲服使用的所有近战武器的加强版蓝图。更精致的材料加工过程，带来更好的表现。可模改。;メカスーツ用の全近接武器の強化版設計図。高度な素材の処理方法により、高いパフォーマンスを実現した。改変可能。;메카 수트의 모든 근접 무기가 향상된 버전의 청사진입니다. 재료 가공 과정이 향상되어 무기의 성능이 높아집니다. 개조 가능합니다.
gui/menu/research/description/mech_weapons_minigun_advanced;An upgraded blueprint for Minigun construction. Minigun crafted from this blueprint has much greater properties than its predecessor and offers room for modifications.;Ulepszony projekt do budowy miniguna. Minigun wykonany na podstawie tego schematu ma znacznie lepsze właściwości niż jego poprzednik i oferuje możliwość modyfikacji.;Улучшенный чертеж для создания мини-пушки. Мини-пушка, созданная по этому чертежу, куда мощнее предшественницы и имеет возможность модификаций.;Des plans améliorés pour la construction du minigun. Les miniguns construits à l'aide de ces plans sont bien plus puissants et modulables que leurs prédécesseurs.;Ein verbesserter Entwurf für den Bau von Miniguns. Die aus diesem Entwurf hergestellte Minigun hat viel bessere Eigenschaften als ihr Vorgänger und bietet Raum für Modifikationen.;Un plano mejorado para fabricar ametralladoras con mejores propiedades que sus antecesoras y espacio para modificaciones.;Um projeto melhorado para a construção da Minigun. A Minigun fabricada a partir desse projeto tem propriedades muito melhores do que sua antecessora, além de oferecer espaço para modificações.;迷你枪的升级版蓝图。使用这款蓝图打造的迷你枪性能更加强大，同时拥有更多模组改造空间。;ミニガンの設計図のアップグレード版。この設計図でクラフトされたミニガンは従来版より特性を大幅に強化され、様々な改良を施せる。;미니건을 업그레이드합니다. 더 강력하고 개조 가능한 미니건을 제작합니다.
gui/menu/research/description/mech_weapons_minigun_extreme;An upgraded blueprint for Minigun construction. Minigun crafted from this blueprint has much greater properties than its predecessor and offers room for modifications.;Ulepszony projekt do budowy miniguna. Minigun wykonany na podstawie tego schematu ma znacznie lepsze właściwości niż jego poprzednik i oferuje możliwość modyfikacji.;Улучшенный чертеж для создания мини-пушки. Мини-пушка, созданная по этому чертежу, куда мощнее предшественницы и имеет возможность модификаций.;Des plans améliorés pour la construction du minigun. Les miniguns construits à l'aide de ces plans sont bien plus puissants et modulables que leurs prédécesseurs.;Ein verbesserter Entwurf für den Bau von Miniguns. Die aus diesem Entwurf hergestellte Minigun hat viel bessere Eigenschaften als ihr Vorgänger und bietet Raum für Modifikationen.;Un plano mejorado para fabricar ametralladoras con mejores propiedades que sus antecesoras y espacio para modificaciones.;Um projeto melhorado para a construção da Minigun. A Minigun fabricada a partir desse projeto tem propriedades muito melhores do que sua antecessora, além de oferecer espaço para modificações.;迷你枪的升级版蓝图。使用这款蓝图打造的迷你枪性能更加强大，同时拥有更多模组改造空间。;ミニガンの設計図のアップグレード版。この設計図でクラフトされたミニガンは従来版より特性を大幅に強化され、様々な改良を施せる。;미니건을 업그레이드합니다. 더 강력하고 개조 가능한 미니건을 제작합니다.
gui/menu/research/description/mech_weapons_minigun_standard;This weapon blueprint serves as a base for crafting a belt-driven, six-barrel minigun with significant firepower. It utilizes small-caliber ammo, making it relatively cheap to use, while the insanely high rate of fire ensures relevance on the battlefield.;Ten schemat broni służy jako podstawa do stworzenia sześciolufowego miniguna o dużej sile ognia. Wykorzystuje on amunicję małokalibrową, dzięki czemu jest stosunkowo tani w użyciu, a niesamowicie duża szybkostrzelność zapewnia mu przydatność na polu bitwy.;Этот чертеж оружия служит основой для создания шестиствольной мини-пушки с ременным приводом и большой огневой мощью. В ней используются малокалиберные патроны, что делает ее относительно дешевой в использовании, а безумно высокая скорострельность сделает орудие незаменимым на поле боя.;Ce plan d'arme sert de base pour fabriquer un minigun à courroie à six barillets, possédant une puissance de feu impressionnante. Il utilise des munitions de petit calibre, ce qui le rend assez peu cher d'utilisation, alors que sa cadence de feu exceptionnelle est très pratique sur le champ de bataille.;Dieser Waffenentwurf dient als Basis für die Herstellung einer riemengetriebenen, sechsläufigen Minigun mit erheblicher Feuerkraft. Sie verwendet Kleinkaliber-Munition, wodurch sie relativ leicht zu bedienen ist, während die wahnsinnig hohe Feuerrate ihren Platz auf dem Schlachtfeld zementiert.;Este plano de arma sirve de base para fabricar una ametralladora de seis cañones alimentada por cinta con una gran potencia de fuego. Utiliza munición de pequeño calibre, lo que hace que sea bastante asequible, mientras que la elevadísima cadencia de disparo hace que sea letal en el campo de batalla.;O projeto dessa arma serve como base para produzir uma minigun de seis canos, acionada por correia e com poder de fogo significativo. Ela utiliza munição de baixo calibre, tornando seu uso relativamente barato, enquanto a cadência de tiro insanamente alta garante sua relevância no campo de batalha.;这款武器蓝图是制造带式六管迷你枪的基础。使用小口径弹药，使用成本较低，同时拥有超高射速，确保其在战场上重要地位。;高火力なベルト給弾式6バレル機関銃をクラフトするための武器設計図。小口径の弾薬を使うため費用は抑えられつつも、驚異的な連射速度は戦場で他に類を見ないほど頼もしい。;굉장한 화력의 6배럴의 벨트형 미니건을 제작합니다. 소구경 탄약을 사용하여 비교적 적은 비용이 들어가며 전장에서 위력적인 발사 속도를 자랑합니다.
gui/menu/research/description/mech_weapons_minigun_superior;An upgraded blueprint for Minigun construction. Minigun crafted from this blueprint has much greater properties than its predecessor and offers room for modifications.;Ulepszony projekt do budowy miniguna. Minigun wykonany na podstawie tego schematu ma znacznie lepsze właściwości niż jego poprzednik i oferuje możliwość modyfikacji.;Улучшенный чертеж для создания мини-пушки. Мини-пушка, созданная по этому чертежу, куда мощнее предшественницы и имеет возможность модификаций.;Des plans améliorés pour la construction du minigun. Les miniguns construits à l'aide de ces plans sont bien plus puissants et modulables que leurs prédécesseurs.;Ein verbesserter Entwurf für den Bau von Miniguns. Die aus diesem Entwurf hergestellte Minigun hat viel bessere Eigenschaften als ihr Vorgänger und bietet Raum für Modifikationen.;Un plano mejorado para fabricar ametralladoras con mejores propiedades que sus antecesoras y espacio para modificaciones.;Um projeto melhorado para a construção da Minigun. A Minigun fabricada a partir desse projeto tem propriedades muito melhores do que sua antecessora, além de oferecer espaço para modificações.;迷你枪的升级版蓝图。使用这款蓝图制造的迷你枪性能更加强大，同时拥有更多模组改造空间。;ミニガンの設計図のアップグレード版。この設計図でクラフトされたミニガンは従来版より特性を大幅に強化され、様々な改良を施せる。;미니건을 업그레이드합니다. 더 강력하고 개조 가능한 미니건을 제작합니다.
gui/menu/research/description/mech_weapons_mininuke_advanced;What can be better than a mini-nuke? A slightly larger mini-nuke, and that’s exactly what this blueprint offers.;Co może być lepsze od mini atomówki? Nieco większa mini atomówka, i to jest dokładnie to, co oferuje ten schemat.;Что может быть лучше ядерной мини-бомбы? Ядерная мини-бомба чуть большего размера — это именно то, что представлено на чертеже.;Qu'y a-t-il de mieux qu'une mini-bombe nucléaire ? Une mini-bombe nucléaire un peu plus grosse. C'est exactement ce qu'offrent ces plans.;Was ist besser als eine Mini-Atombombe? Eine etwas größere Mini-Atombombe und genau das bietet dieser Entwurf.;¿Hay algo mejor que una minibomba nuclear? Sí, una minibomba nuclear algo más grande, y eso es exactamente lo que ofrece este plano.;O que pode ser melhor do que uma miniogiva? Uma miniogiva um pouco maior, e é exatamente isso que esse projeto oferece.;还有什么能比迷你核弹更好？当然是一个稍大点的迷你核弹啦，这就是这张蓝图给我们的。;ミニ核兵器より強力な武器と言えばさらに大きいミニ核兵器だろう。これはその設計図だ。;소형 핵무기보다 나은 건 뭘까요? 조금 더 큰 소형 핵무기를 제작합니다.
