;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
gui/menu/research/description/mech_weapons_root_gun_superior;The upgraded Root Gun is built with lighter and more durable alloys, ensuring ease of operation, high efficiency, and higher damage output. It is a precise and deadly weapon, and a marvel of biomechanics.;Ulepszona Wyrzutnia Pnączy jest zbudowana z lżejszych i bardziej wytrzymałych stopów, zapewniając łatwość obsługi, wysoką wydajność i większe obrażenia. Jest to precyzyjna i śmiercionośna broń oraz wspaniałe osiągnięcie biomechaniki.;;;;;;升级版根系枪采用更轻、更耐用的合金制造，确保了操作的便捷性、高效率和更高的伤害输出。它是一种精确致命的武器，是生物力学的奇迹。;;
gui/menu/research/description/mech_weapons_semi_auto_advanced;Encased in a next-generation composite frame, the upgraded Repeater Rifle is both lighter and more robust, ensuring ease of use and resilience under extreme conditions.;Dzięki kompozytowej ramie nowej generacji, ulepszony karabin samopowtarzalny jest zarówno lżejszy, jak i bardziej wytrzymały, zapewniając łatwość użytkowania i odporność w ekstremalnych warunkach.;;;;;;下一代复合框架包裹的升级版连发步枪更轻、更坚固，确保了使用的便捷性和在极端条件下的耐用性。;;
gui/menu/research/description/mech_weapons_semi_auto_extreme;Encased in a next-generation composite frame, the upgraded Repeater Rifle is both lighter and more robust, ensuring ease of use and resilience under extreme conditions.;Dzięki kompozytowej ramie nowej generacji, ulepszony karabin samopowtarzalny jest zarówno lżejszy, jak i bardziej wytrzymały, zapewniając łatwość użytkowania i odporność w ekstremalnych warunkach.;;;;;;下一代复合框架包裹的升级版连发步枪更轻、更坚固，确保了使用的便捷性和在极端条件下的耐用性。;;
gui/menu/research/description/mech_weapons_semi_auto_standard;The Repeater Rifle is a semi-automatic firearm designed for rapid-fire precision. It allows the user to shoot as quickly as they can pull the trigger, making it ideal for situations requiring both accuracy and high firing rates.;Karabin Samopowtarzalny to półautomatyczna broń palna zaprojektowana z myślą o szybkostrzelności. Umożliwia użytkownikowi strzelanie tak szybko, jak tylko jest w stanie pociągnąć za spust, dzięki czemu idealnie nadaje się do sytuacji wymagających zarówno dokładności, jak i dużej szybkostrzelności.;;;;;;连发步枪是一种半自动火器，旨在用于快速精确射击。它允许用户尽可能快地扣动扳机射击，非常适合需要精确和高射速的情况。;;
gui/menu/research/description/mech_weapons_semi_auto_superior;Encased in a next-generation composite frame, the upgraded Repeater Rifle is both lighter and more robust, ensuring ease of use and resilience under extreme conditions.;Dzięki kompozytowej ramie nowej generacji, ulepszony karabin samopowtarzalny jest zarówno lżejszy, jak i bardziej wytrzymały, zapewniając łatwość użytkowania i odporność w ekstremalnych warunkach.;;;;;;下一代复合框架包裹的升级版连发步枪更轻、更坚固，确保了使用的便捷性和在极端条件下的耐用性。;;
gui/menu/research/description/mech_weapons_trident_advanced;An advanced upgrade of the original Trident, designed to deliver even greater versatility and power in melee combat. It extends further during attacks and deals increased damage thanks to the use of more refined materials.;Zaawansowana wersja trójzębu, zaprojektowana w celu zapewnienia jeszcze większej wszechstronności i mocy w walce wręcz. Wyciąga się dalej podczas ataków i zadaje większe obrażenia dzięki zastosowaniu bardziej wyrafinowanych materiałów.;;;;;;原始三叉戟的高级升级版，旨在提供更大的多功能性和战斗力。在攻击时它会进一步伸展并由于使用了更精细的材料而造成更大的伤害。;;
gui/menu/research/description/mech_weapons_trident_extreme;An advanced upgrade of the original Trident, designed to deliver even greater versatility and power in melee combat. It extends further during attacks and deals increased damage thanks to the use of more refined materials.;Zaawansowana wersja trójzębu, zaprojektowana w celu zapewnienia jeszcze większej wszechstronności i mocy w walce wręcz. Wyciąga się dalej podczas ataków i zadaje większe obrażenia dzięki zastosowaniu bardziej wyrafinowanych materiałów.;;;;;;原始三叉戟的高级升级版，旨在提供更大的多功能性和战斗力。在攻击时它会进一步伸展并由于使用了更精细的材料而造成更大的伤害。;;
gui/menu/research/description/mech_weapons_trident_standard;The Trident is a versatile melee weapon designed to extend during attacks, striking multiple enemies simultaneously. When swung, it extends and deals damage in three directions, making it perfect for crowd control and close-quarters combat.;Trójząb to wszechstronna broń do walki wręcz, która wysuwa się podczas ataków, pozwalając trafić wielu wrogów jednocześnie. Podczas zamachu wysuwa się i zadaje obrażenia w trzech kierunkach, dzięki czemu idealnie nadaje się zarówno do kontroli tłumu, jak i walki w zwarciu.;;;;;;三叉戟是一种多功能的近战武器，旨在用于攻击时伸展，同时击中多个敌人。当挥动时，它会伸展并在三个方向造成伤害，非常适合群体控制和近战战斗。;;
gui/menu/research/description/mech_weapons_trident_superior;An advanced upgrade of the original Trident, designed to deliver even greater versatility and power in melee combat. It extends further during attacks and deals increased damage thanks to the use of more refined materials.;Zaawansowana wersja trójzębu, zaprojektowana w celu zapewnienia jeszcze większej wszechstronności i mocy w walce wręcz. Wyciąga się dalej podczas ataków i zadaje większe obrażenia dzięki zastosowaniu bardziej wyrafinowanych materiałów.;;;;;;原始三叉戟的高级升级版，旨在提供更大的多功能性和战斗力。在攻击时它会进一步伸展并由于使用了更精细的材料而造成更大的伤害。;;
gui/menu/research/description/skill_tornado_advanced;It features an upgraded atmospheric particle accelerator that generates a larger and more stable vortex. This results in a faster-forming tornado with increased rotational speed and kinetic energy.;Posiada zmodernizowany akcelerator cząstek atmosferycznych, który generuje większy i bardziej stabilny wir. Powoduje to szybsze formowanie się tornada ze zwiększoną prędkością obrotową i energią kinetyczną.;;;;;;升级版的大气粒子加速器生成了更大更稳定的涡流。这导致更快形成的龙卷风，具有更高的旋转速度和动能。;;
gui/menu/research/description/skill_tornado_extreme;It features an upgraded atmospheric particle accelerator that generates a larger and more stable vortex. This results in a faster-forming tornado with increased rotational speed and kinetic energy.;Posiada zmodernizowany akcelerator cząstek atmosferycznych, który generuje większy i bardziej stabilny wir. Powoduje to szybsze formowanie się tornada ze zwiększoną prędkością obrotową i energią kinetyczną.;;;;;;升级版的大气粒子加速器生成了更大更稳定的涡流。这导致更快形成的龙卷风，具有更高的旋转速度和动能。;;
gui/menu/research/description/skill_tornado_standard;Upon activation, the device harnesses atmospheric particles and kinetic energy to generate a localized, high-velocity vortex. This vortex rapidly expands into a full-scale tornado, which then moves forward in a predetermined direction.;Po aktywacji urządzenie wykorzystuje cząsteczki atmosferyczne i energię kinetyczną do wygenerowania lokalnego wiru powietrza o dużej prędkości. Wir ten szybko przekształca się w pełnowymiarowe tornado, które następnie porusza się w określonym kierunku.;;;;;;激活后，该设备利用大气粒子和动能生成一个局部的高速涡流。这个涡流迅速扩展成一个完整的龙卷风，然后按预定方向前进。;;
gui/menu/research/description/skill_tornado_superior;It features an upgraded atmospheric particle accelerator that generates a larger and more stable vortex. This results in a faster-forming tornado with increased rotational speed and kinetic energy.;Posiada zmodernizowany akcelerator cząstek atmosferycznych, który generuje większy i bardziej stabilny wir. Powoduje to szybsze formowanie się tornada ze zwiększoną prędkością obrotową i energią kinetyczną.;;;;;;升级版的大气粒子加速器生成了更大更稳定的涡流。这导致更快形成的龙卷风，具有更高的旋转速度和动能。;;
gui/menu/research/description/tower_hcm_lvl1;The HCM Tower's rocket is equipped with a payload of heavy cluster munitions, each designed to cover a wide area upon detonation. These munitions are capable of inflicting significant damage to most targets, even at a very large distance. HCM Tower requires a supply of flammable gas to operate.;Rakieta Wieży HCM jest wyposażona w ciężką amunicję kasetową, zaprojektowaną tak, aby po detonacji obejmowała jak największy obszar. Amunicja ta jest w stanie zadać znaczne obrażenia większości celów, nawet z bardzo dużej odległości. Wieża HCM wymaga do działania dopływu łatwopalnego gazu.;;;;;;HCM塔的火箭配备了重型集束弹药，每种都设计用来在爆炸时覆盖广泛区域。这些弹药能够对大多数目标造成重大损害，即使在非常远的距离上也是如此。HCM塔需要易燃气体供应才能运行。;;
gui/menu/research/description/tower_hcm_lvl2;Upgraded targeting algorithms and sensor suites enhance the HCM's accuracy and responsiveness, enabling it to acquire and engage targets with greater efficiency. This ensures that the rocket reaches its designated destination with pinpoint accuracy, maximizing the effectiveness of its payload.;Ulepszone algorytmy celowania i zestawy czujników zwiększają dokładność i szybkość reakcji HCM, umożliwiając mu pozyskiwanie i atakowanie celów z większą skutecznością. Gwarantuje to, że rakieta dotrze do wyznaczonego celu z najwyższą dokładnością, maksymalizując skuteczność ładunku.;;;;;;升级后的目标算法和传感器套件提高了HCM的精确度和响应速度，使其能够更有效地触及和攻击目标。这确保了火箭能够以极高的精确度到达指定目的地，最大化了其有效载荷的效果。;;
gui/menu/research/description/tower_hcm_lvl3;Upgraded targeting algorithms and sensor suites enhance the HCM's accuracy and responsiveness, enabling it to acquire and engage targets with greater efficiency. This ensures that the rocket reaches its designated destination with pinpoint accuracy, maximizing the effectiveness of its payload.;Ulepszone algorytmy celowania i zestawy czujników zwiększają dokładność i szybkość reakcji HCM, umożliwiając mu pozyskiwanie i atakowanie celów z większą skutecznością. Gwarantuje to, że rakieta dotrze do wyznaczonego celu z najwyższą dokładnością, maksymalizując skuteczność ładunku.;;;;;;升级后的目标算法和传感器套件提高了HCM的精确度和响应速度，使其能够更有效地触及和攻击目标。这确保了火箭能够以极高的精确度到达指定目的地，最大化了其有效载荷的效果。;;
gui/menu/research/description/tower_power_rod_lvl1;The Power Rod Tower is a massive installation designed to launch long-range warheads towards enemy targets. Upon impact, the warhead drives a massive Power Rod into the ground generating high-voltage electric arcs capable of damaging nearby units.;Miotacz Rdzeni Energetycznych to ogromna instalacja zaprojektowana do wystrzeliwania głowic dalekiego zasięgu w kierunku wrogich celów. W momencie uderzenia głowica wbija w ziemię masywny pręt energetyczny, generując łuki elektryczne o wysokim napięciu, które mogą uszkodzić pobliskie jednostki.;;;;;;电力棒塔是一个大型装置，用以向敌方目标发射远程弹头。弹头撞击地面后，会将一根巨大的电力棒插入地下，产生高压电弧，杀伤附近的单位。;;
gui/menu/research/description/tower_power_rod_lvl2;The Power Rods deployed by the upgraded version generate even more potent high-voltage electric arcs, delivering devastating damage to nearby units caught within the electrical field. The increased intensity of the electrical arcs ensures greater lethality and effectiveness against enemy forces.;Rdzenie Energetyczne w tej ulepszonej wersji generują jeszcze silniejsze łuki elektryczne o wysokim napięciu, zadając druzgocące obrażenia pobliskim jednostkom znajdującym się w polu elektrycznym. Zwiększona intensywność łuków elektrycznych zapewnia większą śmiertelność i skuteczność przeciwko siłom wroga.;;;;;;升级后的版本部署的电力棒产生更强大的高压电弧，对在电场内的附近单位造成毁灭性的伤害。电弧的增强强度确保了对敌方力量的更大杀伤力和效果。;;
gui/menu/research/description/tower_power_rod_lvl3;The Power Rods deployed by the upgraded version generate even more potent high-voltage electric arcs, delivering devastating damage to nearby units caught within the electrical field. The increased intensity of the electrical arcs ensures greater lethality and effectiveness against enemy forces.;Rdzenie Energetyczne w tej ulepszonej wersji generują jeszcze silniejsze łuki elektryczne o wysokim napięciu, zadając druzgocące obrażenia pobliskim jednostkom znajdującym się w polu elektrycznym. Zwiększona intensywność łuków elektrycznych zapewnia większą śmiertelność i skuteczność przeciwko siłom wroga.;;;;;;升级后的版本部署的电力棒产生更强大的高压电弧，对在电场内的附近单位造成毁灭性的伤害。电弧的增强强度确保了对敌方力量的更大杀伤力和效果。;;
gui/menu/research/description/tower_shotgun_lvl1;The tower is equipped with an advanced rapid-fire mechanism, capable of discharging volleys of projectiles at high speed. This allows the tower to maintain a continuous barrage, effectively neutralizing large groups of small attackers.;Wieża jest wyposażona w zaawansowany mechanizm szybkostrzelny, zdolny do oddawania salw pocisków z dużą szybkością. Pozwala to wieży na prowadzenie ciągłego ostrzału, skutecznie neutralizując duże grupy małych napastników.;;;;;;该塔配备了先进的速射装置，能够高速发射弹丸。这使得发射塔能够持续进行密集的火力覆盖，有效地消灭大群小规模攻击者。;;
gui/menu/research/description/tower_shotgun_lvl2;The upgraded Shotgun Tower offers a robust and highly effective solution for defending against large groups of small attackers. Its enhanced firepower, precision targeting, and increased durability make it a critical asset in maintaining close-quarters defense and securing strategic positions on the battlefield.;Ulepszona Wieża ze Strzelbą to solidne rozwiązanie do obrony przed dużymi grupami małych napastników. Zwiększona siła ognia, precyzyjne celowanie i zwiększona wytrzymałość sprawiają, że jest to dobry wybór do obrony strategicznych pozycji na polu bitwy.;;;;;;升级后的霰弹塔提供了一个强大且高效的解决方案，用于防御大量小型攻击者。它增强的火力、精确的目标定位和提高的耐用性使其成为保持近距离防御和确保战场战略位置的关键资产。;;
gui/menu/research/description/tower_shotgun_lvl3;The upgraded Shotgun Tower offers a robust and highly effective solution for defending against large groups of small attackers. Its enhanced firepower, precision targeting, and increased durability make it a critical asset in maintaining close-quarters defense and securing strategic positions on the battlefield.;Ulepszona Wieża ze Strzelbą to solidne rozwiązanie do obrony przed dużymi grupami małych napastników. Zwiększona siła ognia, precyzyjne celowanie i zwiększona wytrzymałość sprawiają, że jest to dobry wybór do obrony strategicznych pozycji na polu bitwy.;;;;;;升级后的霰弹塔提供了一个强大且高效的解决方案，用于防御大量小型攻击者。它增强的火力、精确的目标定位和提高的耐用性使其成为保持近距离防御和确保战场战略位置的关键资产。;;
gui/menu/research/description/tower_water_basic_lvl1;Rapidly shoots portions of napalm-like substance that stick to targets and set them on fire.The unique construction of the Floating Immolator Tower requires it to be built on a liquid surface. This drawback is mitigated by the tower's energy independence thanks to the built-in hydro generators.;Szybko wystrzeliwuje porcje substancji podobnej do napalmu, która przywiera do celów i podpala je. Unikalna konstrukcja Wodnej Wieży Zapalającej wymaga zbudowania jej na powierzchni płynu. Wada ta jest jednak niwelowana przez jej niezależność energetyczną dzięki wbudowanym generatorom wodnym.;;;;;;快速射击类似凝固汽油的物质，这些物质会粘附在目标上并将其点燃。漂浮燃烧塔的独特结构要求它必须建在液体表面上。这一缺点通过塔的能源独立性得到了缓解，得益于内置的水力发电机。;;
gui/menu/research/description/tower_water_basic_lvl2;An advanced upgrade of the original Floating Immolator Tower. It offers enhanced precision, increased damage output, and improved stability on liquid surfaces. ;Zaawansowana wersja Wieży Zapalającej. Oferuje zwiększoną precyzję, większą siłę zadawanych obrażeń i lepszą stabilność na płynnych powierzchniach. ;;;;;;漂浮燃烧塔的高级升级版本。它提供了更高的精确度、增加的伤害输出和在液体表面上的改进稳定性。;;
gui/menu/research/description/tower_water_basic_lvl3;An advanced upgrade of the original Floating Immolator Tower. It offers enhanced precision, increased damage output, and improved stability on liquid surfaces. ;Zaawansowana wersja Wieży Zapalającej. Oferuje zwiększoną precyzję, większą siłę zadawanych obrażeń i lepszą stabilność na płynnych powierzchniach. ;;;;;;漂浮燃烧塔的高级升级版本。它提供了更高的精确度、增加的伤害输出和在液体表面上的改进稳定性。;;
gui/menu/research/description/tower_water_big_lvl1;The Floating Piercer Tower is a defensive installation that launches long-range projectiles designed to pierce multiple targets and explode on final impact, causing a massive blast. Each projectile inflicts cryo damage, significantly slowing down all targets. This tower excels in disrupting enemy formations and slowing advances but must be constructed on a liquid surface.;Wodna Wieża Kriogeniczna to instalacja obronna, która wystrzeliwuje pociski dalekiego zasięgu zaprojektowane tak, aby przebić wiele celów. Każdy pocisk zadaje obrażenia krio, znacznie spowalniając wszystkie trafione cele. Wieża ta doskonale sprawdza się w rozbijaniu formacji wroga i spowalnianiu jego ataków, ale musi być zbudowana na płynnej powierzchni.;;;;;;漂浮穿刺塔是一种防御性装置，发射用来穿透多个目标并在最终冲击时引发大爆炸的远程射弹。每个射弹造成冷冻伤害，显著减慢所有目标的速度。这座塔在破坏敌人阵型和减缓进攻方面表现出色，但必须建在液体表面上。;;
gui/menu/research/description/tower_water_big_lvl2;This upgrade integrates next-generation cryogenic and ballistic technologies, providing unmatched performance and reliability in aquatic environments. With advanced targeting and stabilization systems, it ensures superior precision and effectiveness in combat.;To ulepszenie integruje technologie kriogeniczne i balistyczne nowej generacji, zapewniając niezrównaną wydajność i niezawodność w środowiskach wodnych. Dzięki zaawansowanym systemom celowania i stabilizacji, zapewnia ona doskonałą precyzję i skuteczność w walce.;;;;;;这次升级整合了下一代冷冻和弹道技术，为水下环境提供了无与伦比的性能和可靠性。借助先进的目标定位和稳定系统，它确保了战斗中的卓越精确度和效果。;;
gui/menu/research/description/tower_water_big_lvl3;This upgrade integrates next-generation cryogenic and ballistic technologies, providing unmatched performance and reliability in aquatic environments. With advanced targeting and stabilization systems, it ensures superior precision and effectiveness in combat.;To ulepszenie integruje technologie kriogeniczne i balistyczne nowej generacji, zapewniając niezrównaną wydajność i niezawodność w środowiskach wodnych. Dzięki zaawansowanym systemom celowania i stabilizacji, zapewnia ona doskonałą precyzję i skuteczność w walce.;;;;;;这次升级整合了下一代冷冻和弹道技术，为水下环境提供了无与伦比的性能和可靠性。借助先进的目标定位和稳定系统，它确保了战斗中的卓越精确度和效果。;;
gui/menu/research/description/wall_vine_lvl1;Vine Walls leverage advanced biomimetic engineering and regenerative plant technologies to offer dynamic and resilient fortifications. These living structures integrate seamlessly into defense strategies, providing both protection and tactical flexibility.;Mury z Pnączy wykorzystują zaawansowaną inżynierię biomimetyczną i technologie regeneracji roślin, oferując innowacyjne i odporną konstrukcję obronne. Te żywe struktury bezproblemowo integrują się z bazą, zapewniając zarówno ochronę, jak i elastyczność taktyczną.;;;;;;藤墙壁利用先进的仿生工程和再生植物技术提供动态且坚固的防御工事。这些有生命的结构无缝融入防御策略，旨在提供保护和战术灵活性。;;
gui/menu/research/description/wall_vine_lvl2;The structural composition of this wall has been upgraded with reinforced synthetic fibers and advanced biomaterials, providing greater durability and resistance to heavy attacks. This makes the walls more robust and long-lasting under sustained enemy fire.;Skład strukturalny tego muru został ulepszony za pomocą wzmocnionych włókien syntetycznych i zaawansowanych biomateriałów, zapewniając większą trwałość i odporność na ciężkie ataki. Dzięki temu mury są bardziej wytrzymałe i odporne na długotrwały ostrzał wroga.;;;;;;这面墙的结构组成已经通过增强的合成纤维和先进的生物材料进行了升级，提供了更大的耐久性和抵抗重攻击的能力。这使得墙体在持续的敌火下更加坚固和持久。;;
gui/menu/research/description/wall_vine_lvl3;The structural composition of this wall has been upgraded with reinforced synthetic fibers and advanced biomaterials, providing greater durability and resistance to heavy attacks. This makes the walls more robust and long-lasting under sustained enemy fire.;Skład strukturalny tego muru został ulepszony za pomocą wzmocnionych włókien syntetycznych i zaawansowanych biomateriałów, zapewniając większą trwałość i odporność na ciężkie ataki. Dzięki temu mury są bardziej wytrzymałe i odporne na długotrwały ostrzał wroga.;;;;;;这面墙的结构组成已经通过增强的合成纤维和先进的生物材料进行了升级，提供了更大的耐久性和抵抗重攻击的能力。这使得墙体在持续的敌火下更加坚固和持久。;;
gui/menu/research/name/bio_condenser_lvl1;Biomass Condenser – Level 1;Kondensator Biomasy - Poziom 1;;;;;;生物质凝聚器 - 等级1;;
gui/menu/research/name/bio_condenser_lvl2;Biomass Condenser – Level 2;Kondensator Biomasy - Poziom 2;;;;;;生物质凝聚器 - 等级2;;
gui/menu/research/name/bio_condenser_lvl3;Biomass Condenser – Level 3;Kondensator Biomasy - Poziom 3;;;;;;生物质凝聚器 - 等级3;;
gui/menu/research/name/consumable_drone_swarm_advanced;Drone Swarm – Advanced;Rój Dronów - Wyższej Jakości;;;;;;无人机蜂群 - 中级;;
gui/menu/research/name/consumable_drone_swarm_extreme;Drone Swarm – Extreme;Rój Dronów - Najwyższej Jakości;;;;;;无人机蜂群 - 终极;;
gui/menu/research/name/consumable_drone_swarm_standard;Drone Swarm – Standard;Rój Dronów - Standardowej Jakości;;;;;;无人机蜂群 - 标准;;
gui/menu/research/name/consumable_drone_swarm_superior;Drone Swarm – Superior;Rój Dronów - Świetnej Jakości;;;;;;无人机蜂群 - 高级;;
gui/menu/research/name/consumable_gas_grenades_advanced;Gas Grenades – Advanced;Granaty Gazowe - Wyższej Jakości;;;;;;毒气手榴弹 - 中级;;
gui/menu/research/name/consumable_gas_grenades_extreme;Gas Grenades – Extreme;Granaty Gazowe - Najwyższej Jakości;;;;;;毒气手榴弹 - 终极;;
gui/menu/research/name/consumable_gas_grenades_standard;Gas Grenades – Standard;Granaty Gazowe - StandardowejJakości;;;;;;毒气手榴弹 - 标准;;
gui/menu/research/name/consumable_gas_grenades_superior;Gas Grenades – Superior;Granaty Gazowe - Świetnej Jakości;;;;;;毒气手榴弹 - 高级;;
gui/menu/research/name/consumable_mortar_sentry_advanced;Sentry Mortar – Advanced;Wieżyczka z Moździerzem - Wyższej Jakości;;;;;;迫击炮哨塔 - 中级;;
gui/menu/research/name/consumable_mortar_sentry_extreme;Sentry Mortar – Extreme;Wieżyczka z Moździerzem - Najwyższej Jakości;;;;;;迫击炮哨塔 - 终极;;
gui/menu/research/name/consumable_mortar_sentry_standard;Sentry Mortar – Standard;Wieżyczka z Moździerzem - Standardowej Jakości;;;;;;迫击炮哨塔 - 标准;;
gui/menu/research/name/consumable_mortar_sentry_superior;Sentry Mortar – Superior;Wieżyczka z Moździerzem - Świetnej Jakości;;;;;;迫击炮哨塔 - 高级;;
gui/menu/research/name/gas_extractor_lvl1;Gas Extractor - Level 1;Ekstraktor Gazu - Poziom 1;;;;;;气体提取器 - 等级1;;
gui/menu/research/name/gas_extractor_lvl2;Gas Extractor - Level 2;Ekstraktor Gazu - Poziom 2;;;;;;气体提取器 - 等级2;;
gui/menu/research/name/gas_extractor_lvl3;Gas Extractor - Level 3;Ekstraktor Gazu - Poziom 3;;;;;;气体提取器 - 等级3;;
gui/menu/research/name/mech_weapons_charged_bomb_advanced;Charged Bomb – Advanced;Naładowana Bomba - Wyższej Jakości;;;;;;充能炸弹 - 中级;;
gui/menu/research/name/mech_weapons_charged_bomb_extreme;Charged Bomb – Extreme;Naładowana Bomba - Najwyższej Jakości;;;;;;充能炸弹 - 终极;;
gui/menu/research/name/mech_weapons_charged_bomb_standard;Charged Bomb – Standard;Naładowana Bomba - StandardowejJakości;;;;;;充能炸弹 - 标准;;
gui/menu/research/name/mech_weapons_charged_bomb_superior;Charged Bomb – Superior;Naładowana Bomba - Świetnej Jakości;;;;;;充能炸弹 - 高级;;
gui/menu/research/name/mech_weapons_flame_blade_advanced;Flame Blade – Advanced;Ogniste Ostrze - Wyższej Jakości;;;;;;烈焰刀 - 中级;;
gui/menu/research/name/mech_weapons_flame_blade_extreme;Flame Blade – Extreme;Ogniste Ostrze - Najwyższej Jakości;;;;;;烈焰刀 - 终极;;
gui/menu/research/name/mech_weapons_flame_blade_standard;Flame Blade – Standard;Ogniste Ostrze - StandardowejJakości;;;;;;烈焰刀 - 标准;;
gui/menu/research/name/mech_weapons_flame_blade_superior;Flame Blade – Superior;Ogniste Ostrze - Świetnej Jakości;;;;;;烈焰刀 - 高级;;
gui/menu/research/name/mech_weapons_insect_gun_advanced;Wasp Launcher – Advanced;Miotacz Insektów - Wyższej Jakości;;;;;;黄蜂发射器 - 中级;;
gui/menu/research/name/mech_weapons_insect_gun_extreme;Wasp Launcher – Extreme;Miotacz Insektów - Najwyższej Jakości;;;;;;黄蜂发射器 - 终极;;
gui/menu/research/name/mech_weapons_insect_gun_standard;Wasp Launcher – Standard;Miotacz Insektów - StandardowejJakości;;;;;;黄蜂发射器 - 标准;;
gui/menu/research/name/mech_weapons_insect_gun_superior;Wasp Launcher – Superior;Miotacz Insektów - Świetnej Jakości;;;;;;黄蜂发射器 - 高级;;
gui/menu/research/name/mech_weapons_mortar_advanced;Mortar – Advanced;Moździerz - Wyższej Jakości;;;;;;迫击炮 - 中级;;
gui/menu/research/name/mech_weapons_mortar_extreme;Mortar – Extreme;Moździerz - Najwyższej Jakości;;;;;;迫击炮 - 终极;;
gui/menu/research/name/mech_weapons_mortar_standard;Mortar – Standard;Moździerz - StandardowejJakości;;;;;;迫击炮 - 标准;;
gui/menu/research/name/mech_weapons_mortar_superior;Mortar – Superior;Moździerz - Świetnej Jakości;;;;;;迫击炮 - 高级;;
gui/menu/research/name/mech_weapons_root_gun_advanced;Root Gun – Advanced;Wyrzutnia Pnącz - Wyższej Jakości;;;;;;根系枪 - 中级;;
gui/menu/research/name/mech_weapons_root_gun_extreme;Root Gun – Extreme;Wyrzutnia Pnącz - Najwyższej Jakości;;;;;;根系枪 - 终极;;
gui/menu/research/name/mech_weapons_root_gun_standard;Root Gun – Standard;Wyrzutnia Pnącz - StandardowejJakości;;;;;;根系枪 - 标准;;
gui/menu/research/name/mech_weapons_root_gun_superior;Root Gun – Superior;Wyrzutnia Pnącz - Świetnej Jakości;;;;;;根系枪 - 高级;;
gui/menu/research/name/mech_weapons_semi_auto_advanced;Repeater Rifle – Advanced;Karabin Samopowtarzalny - Wyższej Jakości;;;;;;连发步枪- 中级;;
gui/menu/research/name/mech_weapons_semi_auto_extreme;Repeater Rifle – Extreme;Karabin Samopowtarzalny - Najwyższej Jakości;;;;;;连发步枪- 终极;;
gui/menu/research/name/mech_weapons_semi_auto_standard;Repeater Rifle – Standard;Karabin Samopowtarzalny - StandardowejJakości;;;;;;连发步枪- 标准;;
gui/menu/research/name/mech_weapons_semi_auto_superior;Repeater Rifle – Superior;Karabin Samopowtarzalny - Świetnej Jakości;;;;;;连发步枪- 高级;;
gui/menu/research/name/mech_weapons_trident_advanced;Trident – Advanced;Trójząb - Wyższej Jakości;;;;;;三叉戟 - 中级;;
gui/menu/research/name/mech_weapons_trident_extreme;Trident – Extreme;Trójząb - Najwyższej Jakości;;;;;;三叉戟 - 终极;;
gui/menu/research/name/mech_weapons_trident_standard;Trident – Standard;Trójząb - StandardowejJakości;;;;;;三叉戟 - 标准;;
gui/menu/research/name/mech_weapons_trident_superior;Trident – Superior;Trójząb - Świetnej Jakości;;;;;;三叉戟 - 高级;;
gui/menu/research/name/skill_tornado_advanced;Tornado – Advanced;Tornado - Wyższej Jakości;;;;;;龙卷风 - 中级;;
gui/menu/research/name/skill_tornado_extreme;Tornado – Extreme;Tornado - Najwyższej Jakości;;;;;;龙卷风 - 终极;;
gui/menu/research/name/skill_tornado_standard;Tornado – Standard;Tornado - StandardowejJakości;;;;;;龙卷风 - 标准;;
gui/menu/research/name/skill_tornado_superior;Tornado – Superior;Tornado - Świetnej Jakości;;;;;;龙卷风 - 高级;;
gui/menu/research/name/tower_hcm_lvl1;HCM Tower – Level 1;Wieża HCM - Poziom 1;;;;;;HCM塔 - 等级1;;
gui/menu/research/name/tower_hcm_lvl2;HCM Tower – Level 2;Wieża HCM - Poziom 2;;;;;;HCM塔 - 等级2;;
gui/menu/research/name/tower_hcm_lvl3;HCM Tower – Level 3;Wieża HCM - Poziom 3;;;;;;HCM塔 - 等级3;;
gui/menu/research/name/tower_power_rod_lvl1;Power Rod Tower – Level 1;Miotacz Rdzeni Energetycznych - Poziom 1;;;;;;电力棒塔 - 等级1;;
gui/menu/research/name/tower_power_rod_lvl2;Power Rod Tower – Level 2;Miotacz Rdzeni Energetycznych - Poziom 2;;;;;;电力棒塔 - 等级2;;
gui/menu/research/name/tower_power_rod_lvl3;Power Rod Tower – Level 3;Miotacz Rdzeni Energetycznych - Poziom 3;;;;;;电力棒塔 - 等级3;;
gui/menu/research/name/tower_shotgun_lvl1;Shotgun Tower – Level 1;Wieża ze Strzelbą - Poziom 1;;;;;;霰弹塔 - 等级1;;
gui/menu/research/name/tower_shotgun_lvl2;Shotgun Tower – Level 2;Wieża ze Strzelbą - Poziom 2;;;;;;霰弹塔 - 等级2;;
gui/menu/research/name/tower_shotgun_lvl3;Shotgun Tower – Level 3;Wieża ze Strzelbą - Poziom 3;;;;;;霰弹塔 - 等级3;;
gui/menu/research/name/tower_water_basic_lvl1;Floating Immolator Towers - Level 1;Wodna Wieża Zapalająca - Poziom 1;;;;;;漂浮燃烧塔 - 等级1;;
gui/menu/research/name/tower_water_basic_lvl2;Floating Immolator Towers - Level 2;Wodna Wieża Zapalająca - Poziom 2;;;;;;漂浮燃烧塔 - 等级2;;
