;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
gui/menu/research/description/mech_weapons_bouncing_blades_standard;The Bouncing Blades is a highly versatile and deadly weapon that launches razor-sharp spinning blades that can ricochet off walls and other obstacles, allowing for precision targeting and maximum damage potential.;Ostrza Odbijające to niezwykle wszechstronna i śmiercionośna broń, która wystrzeliwuje ostre jak brzytwa wirujące ostrza, które mogą odbijać się rykoszetem od ścian i innych przeszkód, co pozwala na precyzyjne celowanie i maksymalizację zadawanych obrażeń.;Лезвиемет — смертоносное оружие, которое может выручить почти в любой ситуации. Оно выпускает острейшие вращающиеся лезвия, отскакивающие от стен и других препятствий, что позволяет вести точный огонь с максимальным поражающим эффектом.;Cette redoutable arme polyvalente lance des lames rotatives très aiguisées qui rebondissent sur les murs et autres obstacles, ce qui permet de cibler les ennemis de manière très précise et d'infliger un maximum de dégâts.;Die Sprungklingen sind eine äußerst vielseitige und tödliche Waffe, die rasiermesserscharfe, sich drehende Klingen abschießt, die von Wänden und anderen Hindernissen abprallen können, und so ein präzises Zielen und maximales Schadenspotenzial ermöglichen.;Las hojas rebotadoras son unas armas muy versátiles y letales, que lanzan hojas giratorias afiladísimas que pueden rebotar en las paredes y otros obstáculos, lo que permite apuntar con precisión y ofrece un potencial de daño máximo.;A Retalhadora é uma arma mortífera e altamente versátil que dispara lâminas giratórias que ricocheteiam em paredes e obstáculos. Sua mira é precisa e seu dano potencial é incrível.;弹射刀片是一种极具多功能性和致命性的武器，可以发射锋利的旋转刀片，绕过墙壁和其他障碍物弹反，实现精准定位和最大伤害潜力。;バウンシングブレードは非常に万能かつ殺傷能力の高い武器である。放たれた回転する鋭い刃は、壁やその他の物体に当たるとバウンドし、正確な照準と最大限の攻撃力を可能にしている。;회전 칼날은 활용도가 매우 높은 치명적인 무기로, 벽과 장애물에 튕기는 회전하는 날카로운 칼날을 발사하고 높은 정확도와 최대 피해 잠재력을 자랑합니다.
gui/menu/research/description/mech_weapons_bouncing_blades_superior;The upgraded Bouncing Blades have been coated with a hyper-durable, self-replicating nanomaterial that continually repairs and sharpens the blades, ensuring maximum damage potential even after multiple bounces.;Ulepszone Ostrza Odbijające zostały pokryte hiperwytrzymałym, samoreplikującym się nanomateriałem, który nieustannie naprawia i szlifuje ostrza, zapewniając maksymalny potencjał zadawania obrażeń nawet po wielokrotnym odbiciu.;В улучшенной версии лезвиемета используется сверхпрочный самореплицирующийся наноматериал, который постоянно восстанавливает и заостряет лезвия, обеспечивая максимальный урон даже после нескольких отскоков.;Les lames rebondissantes améliorées sont couvertes d'un nanomatériau ultrarésistant qui peut s'autoréparer. Ainsi, les lames sont toujours opérationnelles et affûtées, garantissant des dégâts considérables même après avoir rebondi plusieurs fois.;Die verbesserten Sprungklingen sind mit einem extrem widerstandsfähigen, selbstreplizierenden Nanomaterial beschichtet, das die Klingen kontinuierlich instand setzt und schärft, um auch nach mehrmaligem Überspringen ein maximales Schadenspotenzial zu gewährleisten.;Las hojas rebotadoras mejoradas se han recubierto de un nanomaterial autorreplicante hiperduradero que repara y afila las hojas continuamente, lo que garantiza un potencial de daño máximo incluso después de varios rebotes.;A Retalhadora melhorada é revestida com um nanomaterial hiperdurável e autorreplicante, que repara e afia as lâminas continuamente. Isso garante um grande potencial de dano, mesmo após ricochetear várias vezes.;升级后的弹射刀片表面涂有一种超耐久的、可自我复制的纳米材料，可不断修复和锐化刀片，确保在多次弹跳后仍有最大的破坏潜力。;改良版のバウンシングブレードは超耐性と自動複製性を備えるナノマテリアルでコーティングされており、刃が常に修復、研磨される。このため、何度かバウンドした後でもその殺傷能力が劣ることはない。;업그레이드된 회전 칼날은 내구성이 매우 높고 자아 복제하는 초소형 물질로 뒤덮여 칼날을 끊임없이 수리하고 갈아서 몇 번을 튕기더라도 최대 피해 잠재력을 보장합니다.
gui/menu/research/description/mech_weapons_cryo_spitter_advanced;The advanced targeting system of the upgraded Cryo Spewer uses real-time data analysis and predictive algorithms to optimize the trajectory and impact of each shot, ensuring maximum effectiveness against even the most evasive targets.;Zaawansowany system celowniczy zmodernizowanego Miotacza Zimna wykorzystuje analizę danych w czasie rzeczywistym i algorytmy predykcyjne, aby zoptymalizować trajektorię i celność każdego strzału, zapewniając maksymalną skuteczność w walce z nawet najbardziej opornymi celami.;Усовершенствованная система наведения улучшенной версии криогенного пульверизатора в реальном времени оптимизирует траекторию выстрела с использованием предиктивных алгоритмов, обеспечивая эффективность даже против самых подвижных целей.;Le système de ciblage avancé des jets cryogéniques améliorés analyse les données en temps réel et utilise des algorithmes prédictifs pour optimiser la trajectoire et l'impact de chaque tir, garantissant ainsi une efficacité maximale contre les ennemis les plus rapides.;Das fortschrittliche Zielsystem des aufgerüsteten Kryospuckers nutzt Echtzeit-Datenanalysen und prognostische Algorithmen, um die Flugbahn und die Wirkung jedes Schusses zu optimieren und so maximale Effektivität selbst gegen die Ziele zu gewährleisten, die ständig ausweichen.;El sistema de apuntado avanzado del escupidor criogénico mejorado utiliza análisis de datos en tiempo real y algoritmos de predicción para optimizar la trayectoria y el impacto de cada disparo, lo que garantiza la máxima efectividad contra los objetivos más escurridizos.;O sistema de direcionamento avançado do Ejetor Criogênico melhorado utiliza algoritmos preditivos e análise de dados em tempo real para otimizar a trajetória e o impacto de cada disparo. Isso garante eficácia máxima até mesmo contra os alvos mais evasivos.;升级后的低温喷射器的先进瞄准系统使用实时数据分析和预测算法来优化每一发子弹的弹道和影响，确保对最易躲避的目标发挥最大效力。;改良版クライオ放射機の先端的な照準システムにはリアルタイムデータ分析と予測アルゴリズムが使われており、一発ごとの弾道とインパクトの最適化を可能にしている。このため、最も回避能力の高い敵にも最大限の効果を発揮することができる。;업그레이드된 극저온 분출기의 개선된 타게팅 시스템은 실시간 데이터 분석 및 예측 알고리즘을 사용하여 발사체의 궤도와 충격을 최적화하고 대부분의 회피성 목표를 상대로 최고의 효율성을 자랑합니다.
gui/menu/research/description/mech_weapons_cryo_spitter_extreme;The advanced targeting system of the upgraded Cryo Spewer uses real-time data analysis and predictive algorithms to optimize the trajectory and impact of each shot, ensuring maximum effectiveness against even the most evasive targets.;Zaawansowany system celowniczy zmodernizowanego Miotacza Zimna wykorzystuje analizę danych w czasie rzeczywistym i algorytmy predykcyjne, aby zoptymalizować trajektorię i celność każdego strzału, zapewniając maksymalną skuteczność w walce z nawet najbardziej opornymi celami.;Усовершенствованная система наведения улучшенной версии криогенного пульверизатора в реальном времени оптимизирует траекторию выстрела с использованием предиктивных алгоритмов, обеспечивая эффективность даже против самых подвижных целей.;Le système de ciblage avancé des jets cryogéniques améliorés analyse les données en temps réel et utilise des algorithmes prédictifs pour optimiser la trajectoire et l'impact de chaque tir, garantissant ainsi une efficacité maximale contre les ennemis les plus rapides.;Das fortschrittliche Zielsystem des aufgerüsteten Kryospuckers nutzt Echtzeit-Datenanalysen und prognostische Algorithmen, um die Flugbahn und die Wirkung jedes Schusses zu optimieren und so maximale Effektivität selbst gegen die Ziele zu gewährleisten, die ständig ausweichen.;El sistema de apuntado avanzado del escupidor criogénico mejorado utiliza análisis de datos en tiempo real y algoritmos de predicción para optimizar la trayectoria y el impacto de cada disparo, lo que garantiza la máxima efectividad contra los objetivos más escurridizos.;O sistema de direcionamento avançado do Ejetor Criogênico melhorado utiliza algoritmos preditivos e análise de dados em tempo real para otimizar a trajetória e o impacto de cada disparo. Isso garante eficácia máxima até mesmo contra os alvos mais evasivos.;升级后的低温喷射器的先进瞄准系统使用实时数据分析和预测算法来优化每一发子弹的弹道和影响，确保对最易躲避的目标发挥最大效力。;改良版クライオ放射機の先端的な照準システムにはリアルタイムデータ分析と予測アルゴリズムが使われており、一発ごとの弾道とインパクトの最適化を可能にしている。このため、最も回避能力の高い敵にも最大限の効果を発揮することができる。;업그레이드된 극저온 분출기의 개선된 타게팅 시스템은 실시간 데이터 분석 및 예측 알고리즘을 사용하여 발사체의 궤도와 충격을 최적화하고 대부분의 회피성 목표를 상대로 최고의 효율성을 자랑합니다.
gui/menu/research/description/mech_weapons_cryo_spitter_standard;The Cryo Spewer is a weapon that unleashes a powerful stream of liquid nitrogen to freeze and deal cryo damage to enemies. Its advanced design incorporates cutting-edge cryogenic technology, allowing it to deliver a precise and devastating effect on impact.;Miotacz Zimna to broń, która uwalnia strumień ciekłego azotu, aby zamrozić i zadać przeciwnikom obrażenia od zimna. Jego zaawansowana konstrukcja wykorzystuje najnowocześniejszą technologię kriogeniczną, co skutkuje precyzją i skutecznością.;Криогенный пульверизатор выпускает мощную струю жидкого азота, замораживающую врагов и наносящую урон холодом. Передовые криогенные технологии позволяют точно и эффективно поражать цели.;Les jets cryogéniques libèrent un puissant flot d'azote liquide qui gèle les ennemis et leur inflige des dégâts cryogéniques. Grâce à une technologie de pointe, leurs effets à l'impact sont précis et dévastateurs.;Der Kryospucker ist eine Waffe, die einen mächtigen Strom flüssigen Stickstoffs freisetzt, um Gegner einzufrieren und ihnen Kryoschaden zuzufügen. Sein fortschrittliches Design basiert auf modernster Kryotechnologie, die beim Auftreffen eine präzise und verheerende Wirkung entfaltet.;El escupidor criogénico es un arma que lanza un potente chorro de nitrógeno líquido que congela e inflige daño criogénico a los enemigos. Su diseño avanzado incorpora tecnología criogénica vanguardista para un efecto preciso y devastador al impactar.;O Ejetor Criogênico é uma arma que libera um fluxo poderoso de nitrogênio líquido para congelar e causar dano criogênico aos inimigos. Seu design arrojado integra tecnologias criogênicas inovadoras, promovendo um efeito preciso e devastador no impacto.;低温喷射器是一种释放出强大的液氮流的武器，可以冻结敌人并对其造成低温伤害。它的先进设计融合了最先进的低温技术，使其能够在撞击时产生精确和毁灭性的效果。;クライオ放射機は液体窒素を多量に放出することで、敵を凍らせ、凍結ダメージを与える。先端的な極低温技術を施した洗練された設計により、正確かつ破壊力の高い攻撃を可能にしている。;극저온 분출기는 적을 얼리고 적에게 극저온 피해를 입히는 강력한 액체 질소 줄기를 방출하는 무기입니다. 개선된 디자인으로 최첨단 극저온 기술을 적용하여, 타격 시 정확하고 파괴적인 효과를 자랑합니다.
gui/menu/research/description/mech_weapons_cryo_spitter_superior;The advanced targeting system of the upgraded Cryo Spewer uses real-time data analysis and predictive algorithms to optimize the trajectory and impact of each shot, ensuring maximum effectiveness against even the most evasive targets.;Zaawansowany system celowniczy zmodernizowanego Miotacza Zimna wykorzystuje analizę danych w czasie rzeczywistym i algorytmy predykcyjne, aby zoptymalizować trajektorię i celność każdego strzału, zapewniając maksymalną skuteczność w walce z nawet najbardziej opornymi celami.;Усовершенствованная система наведения улучшенной версии криогенного пульверизатора в реальном времени оптимизирует траекторию выстрела с использованием предиктивных алгоритмов, обеспечивая эффективность даже против самых подвижных целей.;Le système de ciblage avancé des jets cryogéniques améliorés analyse les données en temps réel et utilise des algorithmes prédictifs pour optimiser la trajectoire et l'impact de chaque tir, garantissant ainsi une efficacité maximale contre les ennemis les plus rapides.;Das fortschrittliche Zielsystem des aufgerüsteten Kryospuckers nutzt Echtzeit-Datenanalysen und prognostische Algorithmen, um die Flugbahn und die Wirkung jedes Schusses zu optimieren und so maximale Effektivität selbst gegen die Ziele zu gewährleisten, die ständig ausweichen.;El sistema de apuntado avanzado del escupidor criogénico mejorado utiliza análisis de datos en tiempo real y algoritmos de predicción para optimizar la trayectoria y el impacto de cada disparo, lo que garantiza la máxima efectividad contra los objetivos más escurridizos.;O sistema de direcionamento avançado do Ejetor Criogênico melhorado utiliza algoritmos preditivos e análise de dados em tempo real para otimizar a trajetória e o impacto de cada disparo. Isso garante eficácia máxima até mesmo contra os alvos mais evasivos.;升级后的低温喷射器的先进瞄准系统使用实时数据分析和预测算法来优化每一发子弹的弹道和影响，确保对最易躲避的目标发挥最大效力。;改良版クライオ放射機の先端的な照準システムにはリアルタイムデータ分析と予測アルゴリズムが使われており、一発ごとの弾道とインパクトの最適化を可能にしている。このため、最も回避能力の高い敵にも最大限の効果を発揮することができる。;업그레이드된 극저온 분출기의 개선된 타게팅 시스템은 실시간 데이터 분석 및 예측 알고리즘을 사용하여 발사체의 궤도와 충격을 최적화하고 대부분의 회피성 목표를 상대로 최고의 효율성을 자랑합니다.
gui/menu/research/description/mech_weapons_crystal_gun_advanced;With a faster rate of fire and improved accuracy, the upgraded Shard Gun is a great tool for fighting groups of creatures. Allows for pinpoint accuracy, while its cutting-edge crystal technology ensures maximum penetration and damage.;Dzięki większej szybkostrzelności i poprawionej celności, ulepszony Karabin Odłamkowy jest świetnym narzędziem do walki z grupami stworów. Pozwala na uzyskanie precyzji, a jego najnowocześniejsza technologia wykorzystująca kryształy zapewnia maksymalną penetrację i obrażenia.;Улучшенная кристальная пушка обладает повышенной скорострельностью и точностью, что позволяет эффективно противостоять группам существ. Может вести точный прицельный огонь. Технология использования кристаллов обеспечивает максимальную проникающую способность и урон.;Grâce à une cadence de feu plus rapide et une précision parfaite, le pistolet à éclats amélioré est idéal pour affronter des hordes entières de créatures. Une technologie de cristal de pointe lui garantit une pénétration maximale et des dégâts considérables.;Mit einer schnelleren Schussfrequenz und verbesserter Genauigkeit ist die aufgewertete Kristallkanone ein großartiges Werkzeug für den Kampf gegen viele Kreaturen. Sie ist punktgenau und ihre hochmoderne Kristalltechnologie sorgt für maximale Durchschlagskraft und Schaden.;Con una mayor cadencia de disparo y precisión, el fusil de esquirlas mejorado es una gran herramienta para luchar contra grupos de criaturas. Permite una precisión quirúrgica, mientras que su tecnología vanguardista de cristal garantiza penetración y daño máximos.;Com uma cadência de tiro mais rápida e uma precisão aperfeiçoada, a Fragmentadora melhorada é uma ótima ferramenta para combater grupos de criaturas. Sua precisão é infalível, e sua tecnologia moderna de cristais garante dano e penetração máximos.;凭借更快的射速和更高的准确度，升级后的碎片枪是与成群的生物作战的好工具。允许精确定位，而其尖端的水晶技术确保了最大的穿透力和伤害。;連続発射能力と精度がさらに高まった改良型シャードガンは、生物の一群と戦う際に理想的な兵器である。ピンポイントで照準でき、先端的な結晶技術により、貫通性と破壊力が最大限に高められている。;빨라진 발사 속도와 개선된 정확도를 지닌 업그레이드된 조각 총은 생명체 무리를 상대하는데 훌륭한 도구입니다. 최첨단 크리스털 기술은 최대 관통과 피해를 자랑합니다.
gui/menu/research/description/mech_weapons_crystal_gun_extreme;With a faster rate of fire and improved accuracy, the upgraded Shard Gun is a great tool for fighting groups of creatures. Allows for pinpoint accuracy, while its cutting-edge crystal technology ensures maximum penetration and damage.;Dzięki większej szybkostrzelności i poprawionej celności, ulepszony Karabin Odłamkowy jest świetnym narzędziem do walki z grupami stworów. Pozwala na uzyskanie precyzji, a jego najnowocześniejsza technologia wykorzystująca kryształy zapewnia maksymalną penetrację i obrażenia.;Улучшенная кристальная пушка обладает повышенной скорострельностью и точностью, что позволяет эффективно противостоять группам существ. Может вести точный прицельный огонь. Технология использования кристаллов обеспечивает максимальную проникающую способность и урон.;Grâce à une cadence de feu plus rapide et une précision parfaite, le pistolet à éclats amélioré est idéal pour affronter des hordes entières de créatures. Une technologie de cristal de pointe lui garantit une pénétration maximale et des dégâts considérables.;Mit einer schnelleren Schussfrequenz und verbesserter Genauigkeit ist die aufgewertete Kristallkanone ein großartiges Werkzeug für den Kampf gegen viele Kreaturen. Sie ist punktgenau und ihre hochmoderne Kristalltechnologie sorgt für maximale Durchschlagskraft und Schaden.;Con una mayor cadencia de disparo y precisión, el fusil de esquirlas mejorado es una gran herramienta para luchar contra grupos de criaturas. Permite una precisión quirúrgica, mientras que su tecnología vanguardista de cristal garantiza penetración y daño máximos.;Com uma cadência de tiro mais rápida e uma precisão aperfeiçoada, a Fragmentadora melhorada é uma ótima ferramenta para combater grupos de criaturas. Sua precisão é infalível, e sua tecnologia moderna de cristais garante dano e penetração máximos.;凭借更快的射速和更高的准确度，升级后的碎片枪是与成群的生物作战的好工具。允许精确定位，而其尖端的水晶技术确保了最大的穿透力和伤害。;連続発射能力と精度がさらに高まった改良型シャードガンは、生物の一群と戦う際に理想的な兵器である。ピンポイントで照準でき、先端的な結晶技術により、貫通性と破壊力が最大限に高められている。;빨라진 발사 속도와 개선된 정확도를 지닌 업그레이드된 조각 총은 생명체 무리를 상대하는데 훌륭한 도구입니다. 최첨단 크리스털 기술은 최대 관통과 피해를 자랑합니다.
gui/menu/research/description/mech_weapons_crystal_gun_standard;Similar to a machine gun in its rapid-fire capabilities, the Shard Gun fires crystal shards that split and ricochet off surfaces upon impact, creating a deadly spray of shrapnel that can take out multiple targets at once.;Podobnie jak karabin maszynowy, Karabin Odłamkowy wystrzeliwuje odłamki kryształów, które po uderzeniu pękają i odbijają się rykoszetem od wszystkich powierzchni, tworząc zabójczy deszcz odłamków, który może zlikwidować wiele celów naraz.;Сравнимая по своей скорострельности с пулеметом, кристальная пушка стреляет осколками, при столкновении разлетающимися на части и отскакивающими от поверхностей, создавая облако шрапнели, способное поразить сразу несколько целей.;Rapide comme une mitraillette, le pistolet à éclats tire des éclats de cristal qui se fragmentent et rebondissent sur les surfaces à l'impact, et peut ainsi éliminer plusieurs cibles en même temps.;Ähnlich wie das Schnellfeuer bei einem Maschinengewehr feuert die Kristallkanone Kristallscherben ab, die beim Aufprall auf Oberflächen zersplittern und einen tödlichen Granatsplitter erzeugen, der mehrere Ziele auf einmal ausschalten kann.;Similar a una ametralladora en su capacidad de disparo rápido, el fusil de esquirlas dispara esquirlas de cristal que se separan y rebotan en las superficies al impactar, lo que crea un letal aerosol de metralla que puede acabar con varios objetivos a la vez.;A cadência de tiro da Fragmentadora é similar à de uma metralhadora. Ela dispara fragmentos de cristal que se dividem e ricocheteiam em contato com superfícies, criando uma dispersão mortal de estilhaços capazes de eliminar muitos alvos simultaneamente.;类似于机枪的快速射击能力，碎片枪发射的水晶碎片在撞击后会分裂并从表面弹开，形成致命的弹片喷射，可以同时消灭多个目标。;連続発射能力という点においてマシンガンと似るシャードガンは、結晶の破片を発射する。これらの破片は何らかの物体に当たると分裂、バウンドし、殺傷性の高い散弾スプレーを発生させる。このため、複数の標的を同時に仕留めることも可能だ。;빠른 발사 속도를 가진 머신 건과 유사한 조각 총은 크리스털 조각을 발사하는데, 타격 시 조각이 나뉘어 튕기며 한 번에 다수의 목표에 피해를 입히는 치명적인 파편을 퍼뜨립니다.
gui/menu/research/description/mech_weapons_crystal_gun_superior;With a faster rate of fire and improved accuracy, the upgraded Shard Gun is a great tool for fighting groups of creatures. Allows for pinpoint accuracy, while its cutting-edge crystal technology ensures maximum penetration and damage.;Dzięki większej szybkostrzelności i poprawionej celności, ulepszony Karabin Odłamkowy jest świetnym narzędziem do walki z grupami stworów. Pozwala na uzyskanie precyzji, a jego najnowocześniejsza technologia wykorzystująca kryształy zapewnia maksymalną penetrację i obrażenia.;Улучшенная кристальная пушка обладает повышенной скорострельностью и точностью, что позволяет эффективно противостоять группам существ. Может вести точный прицельный огонь. Технология использования кристаллов обеспечивает максимальную проникающую способность и урон.;Grâce à une cadence de feu plus rapide et une précision parfaite, le pistolet à éclats amélioré est idéal pour affronter des hordes entières de créatures. Une technologie de cristal de pointe lui garantit une pénétration maximale et des dégâts considérables.;Mit einer schnelleren Schussfrequenz und verbesserter Genauigkeit ist die aufgewertete Kristallkanone ein großartiges Werkzeug für den Kampf gegen viele Kreaturen. Sie ist punktgenau und ihre hochmoderne Kristalltechnologie sorgt für maximale Durchschlagskraft und Schaden.;Con una mayor cadencia de disparo y precisión, el fusil de esquirlas mejorado es una gran herramienta para luchar contra grupos de criaturas. Permite una precisión quirúrgica, mientras que su tecnología vanguardista de cristal garantiza penetración y daño máximos.;Com uma cadência de tiro mais rápida e uma precisão aperfeiçoada, a Fragmentadora melhorada é uma ótima ferramenta para combater grupos de criaturas. Sua precisão é infalível, e sua tecnologia moderna de cristais garante dano e penetração máximos.;凭借更快的射速和更高的准确度，升级后的碎片枪是与成群的生物作战的好工具。允许精确定位，而其尖端的水晶技术确保了最大的穿透力和伤害。;連続発射能力と精度がさらに高まった改良型シャードガンは、生物の一群と戦う際に理想的な兵器である。ピンポイントで照準でき、先端的な結晶技術により、貫通性と破壊力が最大限に高められている。;빨라진 발사 속도와 개선된 정확도를 지닌 업그레이드된 조각 총은 생명체 무리를 상대하는데 훌륭한 도구입니다. 최첨단 크리스털 기술은 최대 관통과 피해를 자랑합니다.
gui/menu/research/description/mech_weapons_fire_spitter_advanced;Enhanced with advanced ignition and propulsion systems, the Upgraded Fire Spewer can launch napalm balls with greater accuracy, speed, and range, enabling the Riftbreaker to hit targets from further distances and with greater precision.;Dzięki zaawansowanym systemom zapłonu i napędu, zmodernizowany Miotacz Napalmu może wystrzeliwać kule napalmu z większą dokładnością, prędkością i zasięgiem, co pozwala Riftbreakerowi trafiać cele z większych odległości i z większą precyzją.;Благодаря усовершенствованным системам поджига и выброса улучшенный огненный пульверизатор может выпускать сгустки напалма точнее, быстрее и дальше, что позволяет рифтбрейкеру уверенно поражать цели с большего расстояния.;Avec une meilleure mise à feu et des systèmes de propulsion supérieurs, les jets de feu améliorés lancent des boules de napalm avec une extrême précision, une vitesse supérieure et une meilleure portée.;Der mit fortgeschrittenen Zünd- und Antriebssystemen ausgestattete Aufgewertete Feuerspucker kann Napalmkugeln mit größerer Genauigkeit, Geschwindigkeit und Reichweite abfeuern, sodass der Riftbreaker Ziele aus größerer Entfernung und mit höherer Präzision treffen kann.;El escupefuego mejorado, con sistemas de ignición y propulsión avanzados, puede lanzar bolas de napalm con mayor precisión, velocidad y alcance, lo que permite a los Riftbreakers alcanzar sus objetivos a distancias mayores y con precisión superior.;Aprimorado com sistemas de ignição e propulsão modernos, o Ejetor de Fogo melhorado pode lançar esferas de napalm com precisão, velocidade e alcance aprimorados. Isso permite que a Salta-Fendas acerte seus alvos com mais exatidão e a uma distância maior.;升级后的火焰喷射器配备了先进的点火和推进系统，能够以更高的精度、速度和射程发射凝固汽油弹，使银河破裂者能够在更远的距离上更精确地打击目标。;高度な点火・推進システムにより改良を施された火炎放射機。さらに正確に、速く、広範にわたって放たれるナパーム弾により、リフトブレーカーは遠隔の敵に正確な攻撃を食らわせることができる。;개선된 점화, 추진 시스템으로 업그레이드된 화염 분출기는 네이팜 구체를 높은 정확도, 속도, 사거리로 발사하여 리프트브레이커가 먼 거리에 있는 목표를 정확히 맞출 수 있게 됩니다.
gui/menu/research/description/mech_weapons_fire_spitter_extreme;Enhanced with advanced ignition and propulsion systems, the Upgraded Fire Spewer can launch napalm balls with greater accuracy, speed, and range, enabling the Riftbreaker to hit targets from further distances and with greater precision.;Dzięki zaawansowanym systemom zapłonu i napędu, zmodernizowany Miotacz Napalmu może wystrzeliwać kule napalmu z większą dokładnością, prędkością i zasięgiem, co pozwala Riftbreakerowi trafiać cele z większych odległości i z większą precyzją.;Благодаря усовершенствованным системам поджига и выброса улучшенный огненный пульверизатор может выпускать сгустки напалма точнее, быстрее и дальше, что позволяет рифтбрейкеру уверенно поражать цели с большего расстояния.;Avec une meilleure mise à feu et des systèmes de propulsion supérieurs, les jets de feu améliorés lancent des boules de napalm avec une extrême précision, une vitesse supérieure et une meilleure portée.;Der mit fortgeschrittenen Zünd- und Antriebssystemen ausgestattete Aufgewertete Feuerspucker kann Napalmkugeln mit größerer Genauigkeit, Geschwindigkeit und Reichweite abfeuern, sodass der Riftbreaker Ziele aus größerer Entfernung und mit höherer Präzision treffen kann.;El escupefuego mejorado, con sistemas de ignición y propulsión avanzados, puede lanzar bolas de napalm con mayor precisión, velocidad y alcance, lo que permite a los Riftbreakers alcanzar sus objetivos a distancias mayores y con precisión superior.;Aprimorado com sistemas de ignição e propulsão modernos, o Ejetor de Fogo melhorado pode lançar esferas de napalm com precisão, velocidade e alcance aprimorados. Isso permite que a Salta-Fendas acerte seus alvos com mais exatidão e a uma distância maior.;升级后的火焰喷射器配备了先进的点火和推进系统，能够以更高的精度、速度和射程发射凝固汽油弹，使银河破裂者能够在更远的距离上更精确地打击目标。;高度な点火・推進システムにより改良を施された火炎放射機。さらに正確に、速く、広範にわたって放たれるナパーム弾により、リフトブレーカーは遠隔の敵に正確な攻撃を食らわせることができる。;개선된 점화, 추진 시스템으로 업그레이드된 화염 분출기는 네이팜 구체를 높은 정확도, 속도, 사거리로 발사하여 리프트브레이커가 먼 거리에 있는 목표를 정확히 맞출 수 있게 됩니다.
gui/menu/research/description/mech_weapons_fire_spitter_standard;The Fire Spewer utilizes advanced pyrotechnic technology to project a stream of superheated napalm that ignites upon contact with the ground, creating a devastating area of effect attack that can quickly incinerate waves of enemies.;Miotacz Napalmu wykorzystuje zaawansowaną technologię pirotechniczną do wystrzeliwania strumienia rozgrzanego napalmu, który zapala się po zetknięciu z ziemią, tworząc niszczycielski atak obszarowy, który może szybko spopielić fale wrogów.;Созданный с помощью новейших достижений в пиротехнике, огненный пульверизатор выпускает струю нагретого до сверхвысоких температур напалма, воспламеняющегося при контакте с землей и создающего зону поражения, способную испепелить волны врагов.;Grâce à une technologie pyrotechnique avancée, les jets de feu projettent un flot de napalm surchauffé qui s'enflamme au contact du sol. L'attaque dévastatrice à zone d'effet ainsi créée peut rapidement calciner des vagues entières d'ennemis.;Der Feuerspucker nutzt fortgeschrittene pyrotechnische Technologie, um einen Strahl überhitzten Napalms zu verschießen, der sich beim Kontakt mit dem Boden entzündet und einen verheerenden Flächenangriff auslöst, der schnell Wellen von Feinden verbrennen kann.;El escupefuego utiliza una tecnología pirotécnica avanzada para proyectar un chorro de napalm sobrecalentado que prende al entrar en contacto con el suelo y crea una ataque de área de influencia devastador que puede incinerar rápidamente a hordas de enemigos.;O Ejetor de Fogo utiliza uma tecnologia pirotécnica avançada para lançar um fluxo de napalm superaquecido que se incendeia em contato com o chão, promovendo um ataque em área arrasador capaz de incinerar ondas de inimigos rapidamente.;火焰喷射器利用先进的烟火技术发射过热的凝固汽油弹，一接触地面就会被点燃，形成毁灭性的效果区攻击，可以迅速烧毁一波又一波的敌人。;先端的なパイロテクニクスを利用する火炎放射機は、過熱したナパームを放出する。このナパームは地面に接触すると発火し、波のように押し寄せる敵の一群を一瞬にして焼け焦がす圧倒的な範囲攻撃力を誇る。;화염 분출기는 개선된 불꽃 기술을 사용하여 땅에 접촉 시 불을 붙이는 초과열된 네이팜 줄기를 남기고 적 웨이브를 빠르게 불태워버릴 수 있는 공격을 범위로 적용합니다.
