;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
DIALOG/story/endgame/ashley_hydroponic_start_04;Exactly. It feeds the people living in the Arcologies and gives us long-term resilience. The better we understand this planet's biology, the better we can live with it.;Dokładnie. Zapewnia pożywienie ludziom żyjącym w arkologiach i daje nam długoterminową odporność. Im lepiej rozumiemy biologię tej planety, tym lepiej możemy z nią żyć.;Точно. Лаборатория обеспечивает продовольствие для жителей аркологий, гарантируя выживание в долгосрочной перспективе. Чем лучше мы понимаем биологию этой планеты, тем гармоничнее можем сосуществовать с ней.;C’est ça. Elle va nourrir les habitants des arcologies et nous permettre de tenir sur le long terme. Mieux on comprend la biologie de cette planète, mieux on pourra y vivre.;Ganz genau. Sie ernährt die Menschen, die in den Arkologien leben, und gewährleistet langfristige Beständigkeit. Je besser wir die Biologie dieses Planeten verstehen, desto besser können wir im Einklang mit ihr leben.;Exactamente. Alimenta a la gente que vive en las arcologías y nos proporciona resistencia a largo plazo. Cuanto mejor entendamos la biología de este planeta, mejor podremos vivir en él.;Exatamente. Ele alimenta os habitantes das arcologias e nos dá resiliência a longo prazo. Quanto melhor entendermos a biologia deste planeta, melhor poderemos viver com ela.;正是如此。它为生活在生态建筑群中的人们提供食物，并赋予我们长期的韧性。我们越了解这个星球的生物学，就越能与它和谐共处。;その通りよ。アーコロジーに住む人達に食料を提供し、長期的な滞在を可能にする。惑星の生態系への理解を深めればそれだけ長く共生することができる。;정확해. 아콜로지에 사는 사람들에게는 식량을 공급하고 장기적인 회복탄력성을 제공하지. 이 행성의 생물학을 더 잘 이해할수록 더 잘 살 수 있어.
DIALOG/story/endgame/mech_hydroponic_complete_01;Construction of the Hydroponic Sustainability Laboratory is complete. All primary systems are stable and ready for activation.;Budowa Hydroponicznego Laboratorium Samowystarczalności została zakończona. Wszystkie podstawowe systemy są stabilne i gotowe do aktywacji.;Строительство лаборатории гидропонного обеспечения завершено. Все основные системы стабильны и готовы к активации.;La construction du laboratoire de durabilité hydroponique est terminée. Tous les systèmes primaires sont stables et prêts à être activés.;Der Bau des hydroponischen Nachhaltigkeitslabors ist abgeschlossen. Alle Primärsysteme sind stabil und bereit für die Aktivierung.;Construcción del laboratorio hidropónico de sostenibilidad completada. Sistemas primarios estables y listos para su activación.;Construção do Laboratório Hidropônico de Sustentabilidade concluída. Todos os sistemas primários estão estáveis e prontos para ativação.;水培可持续实验室建造完成。所有主要系统稳定并准备启动。;水耕栽培持続ラボの建設が完了した。全主要システム安定。起動準備完了。;수경 재배 지속 가능성 실험실의 건설이 완료되었습니다. 모든 주요 시스템이 안정적으로 작동하며 운영을 시작할 준비가 되었습니다.
DIALOG/story/endgame/ashley_hydroponic_complete_01;Good work. This facility will require substantial amounts of filtered Water and Biomass to maintain continuous food production, but while it is operational, it will significantly accelerate plant growth throughout the entire region. That should give us a major advantage in sustainable resource cultivation.;Dobra robota. Ten ośrodek będzie wymagał znacznych ilości przefiltrowanej wody i biomasy, aby podtrzymać ciągłą produkcję żywności, ale podczas swojej pracy znacznie przyspieszy wzrost roślin w całym regionie. To powinno dać nam istotną przewagę w zrównoważonej uprawie zasobów.;Отличная работа. Для поддержания непрерывного производства пищи этому комплексу потребуется значительное количество фильтрованной воды и биомассы. Но пока он функционирует, он будет значительно ускорять рост растений во всем регионе. Это даст нам серьезное преимущество в долгосрочном культивировании ресурсов.;Bien joué. Cette installation va avoir besoin de grandes quantités d’eau filtrée et de biomasse pour maintenir une production alimentaire continue, mais tant qu’elle sera opérationnelle, elle accélérera de manière significative la croissance des plantes de toute la région. Ça devrait nous donner un avantage majeur dans la culture de ressources durables.;Gute Arbeit. Diese Anlage wird erhebliche Mengen an gefiltertem Wasser und Biomasse benötigen, um die kontinuierliche Nahrungsmittelproduktion aufrechtzuerhalten, aber während sie in Betrieb ist, wird sie das Pflanzenwachstum in der gesamten Region erheblich beschleunigen. Das sollte uns einen großen Vorteil beim nachhaltigen Anbau von Rohstoffen verschaffen.;Buen trabajo. Esta instalación requerirá grandes cantidades de agua filtrada y de biomasa para mantener una producción de comida continua, pero mientras esté operativa acelerará significativamente el crecimiento de plantas por toda la región. Eso debería darnos una gran ventaja en el cultivo de recursos sostenibles.;Bom trabalho. Essa instalação vai exigir quantidades substanciais de biomassa e água filtrada pra manter a produção contínua de alimentos. Mas enquanto estiver operacional, ela vai acelerar significativamente o crescimento das plantas em toda a região. Isso deve nos dar uma grande vantagem no cultivo sustentável de recursos.;干得好。该设施将需要大量的过滤水和生物质来维持持续的食品生产，但在其运行期间，它将显著加速整个区域的植物生长。这应该能让我们在可持续资源种植方面获得重大优势。;よくやったわ。この施設が持続的な食料生産を維持するには相当量のろ過水とバイオマスが必要よ。けど稼働している限り、地域全体の植物の成長速度を大幅に上昇させるわ。そうなれば持続的な食料栽培の確立において大きなアドバンテージになる。;잘했어. 이 시설은 지속적인 식품 생산을 유지하기 위해 상당량의 정수된 물과 바이오매스가 필요할 거야. 하지만 운영 중에는 지역 전체의 식물 성장 속도를 크게 올리겠지. 이러한 점은 지속 가능한 자원 재배에서 우리에게 큰 우위를 제공할 거야.
DIALOG/story/endgame/mech_hydroponic_complete_02;Affirmative. However, please remember that if we intend to supply food for an entire Arcology and its first civilian inhabitants, we will need to finish constructing all of the Hydroponic Lab's components. ;Potwierdzam. Należy jednak pamiętać, że jeśli zamierzamy dostarczać żywność dla całej arkologii i jej pierwszych cywilnych mieszkańców, będziemy musieli dokończyć budowę wszystkich elementów laboratorium hydroponicznego. ;Подтверждаю. Однако помните, что если мы планируем обеспечить продовольствием всю аркологию и ее первых жителей, необходимо завершить строительство всех компонентов гидропонной лаборатории. ;Affirmatif. Par contre, n’oublie pas que si on veut fournir assez de nourriture pour une arcologie tout entière et ses premiers habitants civils, on va devoir terminer de construire tous les composants du laboratoire hydroponique. ;Positiv. Bedenke aber bitte, dass wir alle Komponenten des hydroponischen Nachhaltigkeitslabors fertigstellen müssen, wenn wir eine ganze Arkologie und ihre ersten zivilen Bewohner mit Nahrung versorgen wollen. ;Afirmativo. Sin embargo, recuerda que si pretendemos suministrar comida a una arcología entera y a sus primeros habitantes, tendremos que acabar de construir todos los componentes del laboratorio hidropónico. ;Afirmativo. Entretanto, por favor, lembre-se que se pretendemos suprir alimentos para uma arcologia inteira e seus primeiros habitantes civis, precisaremos concluir a construção de todos os componentes do Laboratório Hidropônico. ;确认。但是，请注意，如果我们打算为整个生态建筑群及其首批平民居民供应食物，我们将需要完成水培实验室所有组件的建造。;同意だ。しかしアーコロジー全体とそこに住む民間入植者たちの食料を供給するためには水耕栽培ラボの全ての部品を完成させる必要がある。 ;네, 맞습니다. 하지만 아콜로지 전체와 그곳에 처음으로 거주할 주민들에게 식량을 공급하려면 수경 재배 연구소의 모든 부품을 완성해야 합니다. 
DIALOG/story/endgame/ashley_hydroponic_complete_02;Additional Nutrient Flow Processing Stations will also increase the Nanopollinator Tower's efficiency and further accelerate plant growth. ;Dodatkowe Stacje Przepływu Substancji Odżywczych zwiększą też wydajność Nanozapylacza i jeszcze bardziej przyspieszą wzrost roślin. ;Дополнительные станции обработки питательных потоков также увеличат эффективность наноопылительной башни и еще больше ускорят рост растений. ;Les stations de traitement des flux de nutriments supplémentaires augmenteront aussi l’efficacité de la tour de nanopollinisation et accélérera la croissance des plantes. ;Zusätzliche Aufbereitungsstationen für den Nährstoffkreislauf werden ebenfalls die Effizienz des Nano-Bestäuberturms steigern und das Pflanzenwachstum weiter beschleunigen. ;Las estaciones de procesado de flujo de nutrientes adicionales también aumentarán la eficiencia de la torre de nanopolinización y acelerarán el crecimiento vegetal. ;Estações de Processamento de Fluxo de Nutrientes adicionais também vão aumentar a eficiência da Torre Nanopolinizadora e acelerar ainda mais o crescimento das plantas. ;额外的营养流处理站也将提高纳米授粉塔的效率，并进一步加速植物生长。;追加の栄養素フロー処理ステーションでさらにナノポリネートタワーの効率も上がって植物の成長が加速するわ。 ;추가적인 영양분 흐름 처리 스테이션은 나노 수분 매개 타워의 효율성을 높이고 식물 성장 속도를 더욱 가속화할 거야. 
DIALOG/story/endgame/mech_hydroponic_upgrade_01_start_01;Beginning installation of the second Nutrient Flow Processing Station for the Hydroponic Sustainability Laboratory. Ashley, please note that most of the structure will be located underground - nutrient conduits, thermal regulators, and circulation pumps.;Rozpoczynamy instalację drugiej Stacji Przepływu Substancji Odżywczych dla Hydroponicznego Laboratorium Samowystarczalności. Ashley, pamiętaj, że większa część tej struktury będzie znajdować się pod ziemią - przewody odżywcze, regulatory termiczne i pompy obiegowe.;Запуск установки второй станции обработки питательных потоков для лаборатории гидропонного обеспечения. Эшли, отметь, что большая часть конструкции будет расположена под землей, включая питательные магистрали, терморегуляторы и циркуляционные насосы.;Lancement de l’installation de la seconde station de traitement des flux de nutriments du laboratoire de durabilité hydroponique. Ashley, n’oublie pas que la majeure partie de cette structure sera située sous terre, dont ses conduits de nutriments, ses régulateurs thermiques et ses pompes de circulation.;Beginn der Installation der zweiten Aufbereitungsstation für den Nährstoffkreislauf für das hydroponische Nachhaltigkeitslabor. Ashley, bitte beachte, dass der größte Teil der Struktur unterirdisch verlegt wird – Nährstoffleitungen, Wärmeregulatoren und Umwälzpumpen.;Comenzando instalación de la segunda estación de procesado de flujo de nutrientes para el laboratorio hidropónico de sostenibilidad. Ashley, la mayoría de la estructura se encontrará bajo tierra: los conductos de nutrientes, los reguladores térmicos y las bombas de circulación.;Iniciando a instalação da segunda Estação de Processamento de Fluxo de Nutrientes para o Laboratório Hidropônico de Sustentabilidade. Ashley, por favor, note que a maior parte da estrutura é subterrânea - conduítes de nutrientes, reguladores térmicos e bombas de circulação.;开始安装水培可持续实验室的第二个营养流处理站。阿雪莉，请注意，该结构的大部分将位于地下--营养管道、热调节器和循环泵。;水耕栽培持続ラボ用の2基目の栄養素フロー処理ステーションの製作を開始する。アシュリー、栄養素導管、温度調整装置、循環ポンプなど、ほとんどの部分は地下に置かれる事を念頭に置いておけ。;수경 재배 지속 가능성 실험실을 위한 두 번째 영양분 흐름 처리 스테이션의 설치를 시작합니다. 애슐리, 구조물 대부분은 영양소 도관, 온도 조절기, 순환 펌프 등 지하에 설치될 것임을 유의하시기를 바랍니다.
DIALOG/story/endgame/ashley_hydroponic_upgrade_01_start_01;Keeping the infrastructure buried reduces the Megastructure's footprint on the surface. Once this unit is online, we should see an increase in Nanopollinator Tower efficiency and faster growth of the local vegetation.;Utrzymywanie infrastruktury pod ziemią zmniejsza powierzchnię zajmowaną przez megastrukturę. Po uruchomieniu tej jednostki powinniśmy zaobserwować wzrost wydajności Nanozapylacza i szybszy wzrost lokalnej roślinności.;Скрытая под землей инфраструктура позволяет снизить площадь мегаструктуры на поверхности. После активации этого модуля эффективность наноопылительной башни увеличится, а рост местной растительности ускорится.;En construisant une partie de l’infrastructure sous terre, on réduit l’impact de la mégastructure sur la surface. Une fois que cette unité sera en ligne, on devrait constater une augmentation de l’efficacité de la tour de nanopollinisation et une croissance accélérée de la végétation locale.;Durch das Vergraben der Infrastruktur wird der ökologische Fußabdruck der Megastruktur auf der Oberfläche verringert. Sobald diese Einheit in Betrieb ist, sollte die Effizienz des Nano-Bestäuberturms steigen und die lokale Vegetation schneller wachsen.;Tener la infraestructura enterrada reduce el impacto ecológico de la megaestructura en la superficie. Una vez esté lista, deberíamos ver un aumento en la eficiencia de la torre de nanopolinización y un crecimiento más rápido de la vegetación local.;Manter a infraestrutura enterrada reduz o impacto da megaestrutura na superfície. Quanto esta unidade estiver online, veremos um aumento na eficiência da Torre Nanopolinizadora e um crescimento mais rápido da vegetação local.;将基础设施埋在地下减少了巨型结构在地表的足迹。一旦该单元上线，我们应该会看到纳米授粉塔效率的提高以及当地植被更快的生长。;インフラを地下に埋めておけば地上でのメガストラクチャーの痕跡を減らせる。この施設が稼働を始めれば、ナノポリネートタワーの効率が強化されて地域の植物の成長が加速する。;기반 시설을 땅속에 묻어두면 메가구조물의 지표면 면적이 줄어들게되지. 이 시설이 작동하기 시작하면 나노 수분 매개 타워의 효율이 증가하고 주변 식물의 성장이 빨라질 거야.
DIALOG/story/endgame/mech_hydroponic_upgrade_01_complete_01;Second Nutrient Flow Processing Station for the Hydroponic Sustainability Laboratory is now operational. Resource flow and plant acceleration systems are responding normally.;Druga Stacja Przepływu Substancji Odżywczych dla Hydroponicznego Laboratorium Samowystarczalności została uruchomiona. Systemy przepływu zasobów i przyspieszania roślin działają prawidłowo.;Вторая станция обработки питательных потоков для лаборатории гидропонного обеспечения теперь функционирует. Поток ресурсов и системы ускорения роста растений работают в нормальном режиме.;La seconde station de traitement des flux de nutriments du laboratoire de durabilité hydroponique est maintenant opérationnelle. Les systèmes de flux de ressources et d’accélération des installations réagissent normalement.;Die zweite Aufbereitungsstation für den Nährstoffkreislauf für das hydroponische Nachhaltigkeitslabor ist jetzt in Betrieb. Die Rohstoffversorgung und die Pflanzenbeschleunigungssysteme reagieren normal.;La segunda estación de procesado de flujo de nutrientes del laboratorio hidropónico de sostenibilidad está operativa. El flujo de recursos y los sistemas de aceleración vegetal responden de manera adecuada.;A segunda Estação de Processamento de Fluxo de Nutrientes para o Laboratório Hidropônico de Sustentabilidade está operacional. O fluxo de recursos e os sistemas de aceleração vegetal estão respondendo normalmente.;水培可持续实验室的第二个营养流处理站现已运行。资源流和植物加速系统响应正常。;水耕栽培持続ラボ用の2基目の栄養素フロー処理ステーションが稼働を開始した。資源フローと成長加速システムは正常に反応している。;수경 재배 지속 가능성 실험실의 두 번째 영양분 흐름 처리 스테이션이 가동되었습니다. 자원 흐름 및 식물 성장 촉진 시스템이 정상적으로 작동하고 있습니다.
DIALOG/story/endgame/ashley_hydroponic_upgrade_01_complete_01;Good. That will further increase the efficiency of all of the Harvesting Stations that we have within this location.;To dobrze. To jeszcze bardziej zwiększy wydajność wszystkich żniwiarek, które mamy w tej lokalizacji.;Отлично. Это дополнительно повысит эффективность всех заготовительных станций, которые находятся в этой зоне.;Super, ça va nous permettre d’augmenter davantage l’efficacité des stations de récolte que nous avons à cet emplacement.;Gut. Das wird die Effizienz aller Erntestationen, die wir in diesem Gebiet haben, weiter erhöhen.;Bien. Eso aumentará aún más la eficiencia de las estaciones de recolecta que tenemos aquí.;Ótimo. Isso vai aumentar ainda mais a eficiência de todas as Estações de Colheita que temos neste local.;很好。这将进一步提高我们在此位置拥有的所有采收站的效率。;上出来ね。これでこの地域にある収穫ステーションの効率がさらに上がるわ。;좋아. 이로써 이 지역 내 모든 수확 스테이션의 효율성이 더욱 향상될 거야.
DIALOG/story/endgame/mech_hydroponic_upgrade_02_start_01;Deploying two additional Nutrient Flow Processing Stations for the Hydroponic Sustainability Laboratory.;Instaluję dwie dodatkowe Stacje Przepływu Substancji Odżywczych dla Hydroponicznego Laboratorium Samowystarczalności.;Развертывание двух дополнительных станций обработки питательных потоков для лаборатории гидропонного обеспечения.;Déploiement de deux stations de traitement des flux de nutriments du laboratoire de durabilité hydroponique.;Bereitstellung von zwei zusätzlichen Aufbereitungsstationen für den Nährstoffkreislauf für das hydroponische Nachhaltigkeitslabor.;Construyendo dos estaciones de procesado de flujo de nutrientes más para el laboratorio hidropónico de sostenibilidad.;Implantando duas Estações de Processamento de Fluxo de Nutrientes adicionais para o Laboratório Hidropônico de Sustentabilidade.;为水培可持续实验室部署另外两个营养流处理站。;追加で2基の水耕栽培持続ラボ用の栄養素フロー処理ステーションの展開を開始する。;수경 재배 지속 가능성 실험실에 영양분 흐름 처리 스테이션 2대를 추가로 설치했습니다.
DIALOG/story/endgame/ashley_hydroponic_upgrade_02_start_01;Galatean flora is unique in that it can extract most of the resources we need directly from the soil. We can learn to cultivate most of the local species by gathering their samples with the Bioscanner or by harvesting them.;Flora Galatei jest wyjątkowa, ponieważ może pozyskiwać większość potrzebnych nam zasobów bezpośrednio z gleby. Możemy nauczyć się uprawiać większość lokalnych gatunków, zbierając ich próbki za pomocą bioskanera lub przez zbieranie fizycznych okazów.;Флора Галатеи уникальна тем, что может извлекать большую часть необходимых нам ресурсов прямо из почвы. Мы можем научиться культивировать большинство местных видов, добывая их образцы с помощью биосканера или просто их собирая.;La flore galatienne est unique dans la mesure où elle peut extraire la plupart des ressources dont nous avons besoin directement du sol. On peut apprendre à cultiver la plupart des espèces locales en en recueillant des échantillons à l’aide du bioscanner ou en les récoltant.;Die Flora Galateas ist einzigartig, weil sie die meisten Rohstoffe, die wir gebrauchen können, direkt aus dem Boden gewinnen kann. Wir können lernen, die meisten einheimischen Arten anzubauen, indem wir ihre Proben mit dem Bioscanner sammeln oder sie mitnehmen.;La flora de Galatea es única, puede extraer la mayoría de los recursos que necesitamos directamente del suelo. Podemos aprender a cultivar la mayoría de las especies locales obteniendo muestras con el bioescáner o recolectándolas.;A flora galateana é única pois extrai a maioria dos recursos que precisamos diretamente do solo. Podemos aprender a cultivar a maioria das espécies locais coletando suas amostras com o Explorador Biológico ou colhendo-as.;伽拉忒亚植物群的独特之处在于它可以直接从土壤中提取我们所需的大部分资源。我们可以通过用生物扫描仪采集样本或收获它们来学习培育大多数本土物种。;ガラテアの植物には必要な資源を土から直接抽出できるという特徴があるわ。地域のほとんどの品種はバイオスキャナでサンプルを集めたり収穫することで育てることができるわ。;갈라테아의 식물은 우리가 필요로 하는 대부분의 자원을 직접 토양에서 추출할 수 있다는 점에서 유일무이해. 우리는 바이오 스캐너로 샘플을 수집하거나 수확하는 방법을 통해 대부분의 현지 종을 재배하는 방법을 배울 수 있을 거야.
DIALOG/story/endgame/mech_hydroponic_upgrade_02_start_02;Are you trying to teach me this unknown wisdom, or are you just talking to yourself, Ashley?;Mówisz do siebie, czy chciałas mi przedstawić to jako jakąś wiedzę tajemną, Ashley?;Ты пытаешься передать мне эту неизвестную мудрость или просто разговариваешь сама с собой, Эшли?;T’essaies de m’enseigner des savoirs obscurs ou tu te parles à toi-même, Ashley ?;Versuchst du gerade, dieses neue Wissen mit mir zu teilen, oder führst du nur Selbstgespräche, Ashley?;Ashley, ¿estás intentando enseñarme esta sabiduría desconocida, o estás hablando contigo misma?;Você está tentando me ensinar essa sabedoria desconhecida, ou só está falando sozinha, Ashley?;你是想向我传授这未知的智慧，还是只是在自言自语，阿雪莉？;それは私に謎の知恵を与えようとしているのか？それともただの独り言か、アシュリー？;애슐리, 저에게 이 미지의 지혜를 가르치려고 하는 건가요, 아니면 그냥 혼자 중얼거리고 있는 건가요?
DIALOG/story/endgame/ashley_hydroponic_upgrade_02_start_02;Well, I'm glad you're so well educated.;Jak to dobrze, że Ty wszystko zawsze wiesz.;Я просто стараюсь быть полезной.;Super, ça fait plaisir de voir que t’as de la culture.;Nun, ich bin froh, dass du so gebildet bist.;Bueno, me alegro de que seas tan culta.;Bom, fico feliz que você seja tão bem educado.;好吧，我很高兴你受过如此良好的教育。;あなたに教養があって助かるわ。;음, 네가 그렇게 잘 배웠다니 다행이네.
DIALOG/story/endgame/mech_hydroponic_upgrade_02_start_03;He that travels far knows much.;Podróże kształcą.;Кто много путешествует, тот много знает.;Celui qui voyage loin sait beaucoup.;Wer weit reist, weiß viel.;Aquel que viaja mucho, aprende mucho.;Aquele que viaja longe sabe muito.;行万里路，读万卷书。;広く旅する者は物知りである。;멀리 여행하는 사람은 많은 것을 안다는 말도 있으니까요.
DIALOG/story/endgame/mech_hydroponic_upgrade_02_complete_01;Nutrient Flow Processing Stations Three and Four for the Hydroponic Sustainability Laboratory are fully integrated.;Stacje Przepływu Substancji Odżywczych nr 3 i 4 dla Hydroponicznego Laboratorium Samowystarczalności są w pełni zintegrowane.;Третья и четвертая станции обработки питательных потоков для лаборатории гидропонного обеспечения полностью интегрированы.;Les stations de traitement des flux de nutriments trois et quatre du laboratoire de durabilité hydroponique sont complètement intégrées.;Die dritte Aufbereitungsstation für den Nährstoffkreislauf und die vierte Station für das hydroponische Nachhaltigkeitslabor sind vollständig integriert.;Las estaciones de procesado de flujo de nutrientes tres y cuatro del laboratorio hidropónico de sostenibilidad están completamente integradas.;As Estações de Processamento de Fluxo de Nutrientes três e quatro para o Laboratório Hidropônico de Sustentabilidade estão totalmente integradas.;水培可持续实验室的营养流处理站三号和四号已完全集成。;3基目と4基目の水耕栽培持続ラボ用栄養素フロー処理ステーションの統合が完了した。;수경 재배 지속 가능성 실험실의 영양분 흐름 처리 스테이션 3과 4가 완전히 통합되었습니다.
DIALOG/story/endgame/ashley_hydroponic_upgrade_02_complete_01;Excellent, that will speed up plant growth even further.;Doskonale, to jeszcze bardziej przyspieszy wzrost roślin.;Отлично, это еще больше ускорит рост растений.;Super, ça va encore plus accélérer la croissance des plantes.;Ausgezeichnet, das wird das Pflanzenwachstum noch weiter beschleunigen.;Excelente, eso acelerará aún más el crecimiento vegetal.;Excelente. Isso vai acelerar ainda mais o crescimento das plantas.;很好，这将进一步加速植物生长。;素晴らしいわ。これで植物の成長が更に加速するわね。;훌륭해. 이로써 식물 성장 속도가 더욱 빨라질 거야.
DIALOG/story/endgame/mech_hydroponic_upgrade_03_start_01;Commencing installation of Nutrient Flow Processing Stations Five and Six. Deeper conduit systems are being extended to connect them to the central manifold under the facility.;Rozpoczęcie instalacji Stacji Przepływu Substancji Odżywczych nr 5 i 6. Trwa rozbudowa systemów przewodów, aby połączyć je z centralnym kolektorem pod obiektem.;Запуск установки пятой и шестой станций обработки питательных потоков. Глубокие магистральные системы расширяются для подключения к центральному коллектору под комплексом.;Initiation de l’installation des stations de traitement des flux de nutriments cinq et six. Des systèmes de conduits plus profonds sont en cours d’extension pour les relier au collecteur central situé sous l’installation.;Beginn der Installation der fünften und sechsten Aufbereitungsstation für den Nährstoffkreislauf. Es werden tiefere Rohrsysteme verlegt, um sie mit dem zentralen Verteiler unter der Anlage zu verbinden.;Comenzando instalación de las estaciones de procesado de flujo de nutrientes cinco y seis. Ampliando conductos profundos para conectarlos al colector central bajo la instalación.;Iniciando instalação das Estações de Processamento de Fluxo de Nutrientes cinco e seis. Sistemas de conduítes mais profundos estão sendo estendidos para conectá-las ao tubo de distribuição central debaixo da estrutura.;开始安装营养流处理站五号和六号。更深的管道系统正在扩展，以将它们连接到设施下方的中央总管。;5期目と6基目の栄養素フロー処理ステーションの搭載に移行する。これらを地下設備と接続するために配管システムも拡張する。;영양분 흐름 처리 스테이션 5와 6의 설치 작업이 시작되었습니다. 이 시설들을 시설 내 중앙 매니폴드에 연결하기 위해 더 깊은 배관 시스템이 확장되고 있습니다.
DIALOG/story/endgame/ashley_hydroponic_upgrade_03_start_01;Good. We only need one more upgrade to finish this Megastructure.;Dobrze. Potrzebujemy jeszcze tylko jednego ulepszenia, aby ukończyć tę Megastrukturę.;Прекрасно. Осталась всего одна модернизация, чтобы завершить эту мегаструктуру.;Super, il nous manque plus qu’une mise à niveau pour terminer cette mégastructure.;Gut. Wir brauchen nur noch eine weitere Aufwertung, um diese Megastruktur fertigzustellen.;Bien. Solo necesitamos una mejora más para acabar esta megaestructura.;Ótimo. Só precisamos de mais uma melhoria pra concluir essa megaestrutura.;很好。我们只需要再升级一次就能完成这个巨型结构。;よし。あと一回のアップグレードでこのメガストラクチャーも完成ね。;좋아. 이 메가구조물을 완성하려면 업그레이드가 한 번 더 필요해.
DIALOG/story/endgame/mech_hydroponic_upgrade_03_complete_01;Stations Five and Six for the Hydroponic Sustainability Laboratory are operational.;Stacje pięć i sześć dla Hydroponicznego Laboratorium Samowystarczalności działają.;Пятая и шестая станции обработки питательных потоков для лаборатории гидропонного обеспечения функционируют.;Les stations cinq et six du laboratoire de durabilité hydroponique sont opérationnelles.;Die fünfte und sechste Station des hydroponischen Nachhaltigkeitslabors sind einsatzbereit.;Las estaciones cinco y seis del laboratorio hidropónico de sostenibilidad están operativas.;As estações cinco e seis para o Laboratório Hidropônico de Sustentabilidade estão operacionais.;水培可持续实验室的五号和六号站已运行。;水耕栽培持続ラボの第5、第6ステーションが稼働を開始。;수경 재배 지속 가능성 실험실의 5, 6 스테이션이 작동 중입니다.
DIALOG/story/endgame/ashley_hydroponic_upgrade_03_complete_01;Roger that, Mr. Riggs. The facility is now at 75% efficiency. We only need one more upgrade to be able to fully support an Arcology.;Tak jest, panie Riggs. Wydajność obiektu wynosi obecnie 75%. Potrzebujemy jeszcze tylko jednego ulepszenia, aby móc w pełni obsługiwać Arkologię.;Принято, мистер Ригз. Эффективность комплекса достигла 75%. Нам нужна всего одна модернизация, чтобы полностью поддерживать аркологию.;Bien reçu, M. Riggs. L’installation est maintenant à 75 % de son efficacité. Il ne nous manque plus qu’une mise à niveau pour être en mesure de supporter pleinement une arcologie.;Roger, Mr. Riggs. Der Wirkungsgrad der Anlage liegt jetzt bei 75 %. Wir brauchen nur noch eine weitere Aufwertung, um eine Arkologie voll betreiben zu können.;Recibido, Sr. Riggs. La instalación se encuentra al 75 % de eficiencia. Solo necesitamos una mejora más para poder suministrar por completo a una arcología.;Entendido, Sr. Riggs. A instalação está com 75% de eficiência. Só precisamos de mais uma melhoria pra poder fornecer suporte total a uma arcologia.;收到，里格斯先生。该设施现在效率达到75%。我们只需要再升级一次就能完全支持一个生态建筑群。;了解したわ、ミスター・リグス。これで施設の効率は75％に達したわね。アーコロジーを完全に運用するために必要なアップグレードも残すところあと一つよ。;알겠어, 릭스. 시설의 효율은 현재 75%야. 아콜로지를 완전히 지원하기 위해서는 한 번의 업그레이드가 더 필요해.
DIALOG/story/endgame/mech_hydroponic_upgrade_04_start_01;Final upgrade underway. Constructing the last two Nutrient Flow Processing Stations for the Hydroponic Sustainability Laboratory.;Trwa końcowa modernizacja. Budowa dwóch ostatnich Stacji Przepływu Substancji Odżywczych dla Hydroponicznego Laboratorium Samowystarczalności.;Последняя модернизация началась. Строительство двух финальных станций обработки питательных потоков для лаборатории гидропонного обеспечения.;Dernière mise à niveau en cours. Construction des deux dernières stations de traitement des flux de nutriments pour le laboratoire de durabilité hydroponique.;Letzte Aufwertung im Gange. Bau der letzten beiden Aufbereitungsstationen für den Nährstoffkreislauf für das hydroponische Nachhaltigkeitslabor läuft.;Mejora final en curso. Construyendo las dos últimas estaciones de procesado de flujo de nutrientes más para el laboratorio hidropónico de sostenibilidad.;Melhoria final em andamento. Construindo as duas últimas Estações de Processamento de Fluxo de Nutrientes para o Laboratório Hidropônico de Sustentabilidade.;最终升级进行中。为水培可持续实验室建造最后两个营养流处理站。;最後のアップグレードに着手する。7基目と8基目の水耕栽培持続ラボ用栄養素フロー処理ステーションの建設を開始する。;최종 업그레이드 진행중입니다. 수경 재배 지속 가능성 실험실에 영양분 흐름 처리 스테이션을 추가적으로 2대를 건설 중입니다.
DIALOG/story/endgame/ashley_hydroponic_upgrade_04_start_01;Well done, Mr. Riggs! This is the last upgrade for this Megastructure.;Dobra robota, panie Riggs! To ostatnia zmiana dla tej megastruktury.;Отличная работа, мистер Ригз! Это последняя модернизация для этой мегаструктуры.;Bien joué, M. Riggs ! C’est la dernière mise à niveau pour cette mégastructure !;Gut gemacht, Mr. Riggs! Dies ist die letzte Aufwertung für diese Megastruktur.;¡Bien hecho, Sr. Riggs! Esta es la última mejora para esta megaestructura.;Muito bem, Sr. Riggs! Esta é a última melhora pra essa megaestrutura.;干得好，里格斯先生！这是这个巨型结构的最后一次升级。;最高よ、ミスター・リグス！これでこのメガストラクチャーも完成するわ。;잘했어, 릭스! 이 메가구조물의 마지막 업그레이드야.
