;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
gui/menu/research/description/towers_icicle_lvl3;Introduces stabilized cryo cores and higher-density ice projectiles. Improved thermal retention increases damage efficiency and reduces energy loss during impact.;Wprowadza stabilizowane rdzenie kriogeniczne i pociski lodowe o większej gęstości. Ulepszone utrzymanie niskiej temperatury zwiększa efektywność obrażeń i ogranicza straty energii przy uderzeniu.;Стабилизированные крио-ядра и снаряды изо льда повышенной плотности. Улучшенная термоизоляция повышает эффективность урона и снижает потерю энергии при ударе.;Introduit des noyaux cryogéniques stabilisés et des projectiles de glace à plus haute densité. Une meilleure rétention thermique augmente l’efficacité des dégâts et réduit les pertes d’énergie à l’impact.;Enthält stabilisierte Kryokerne und Eisprojektile mit höherer Dichte. Die verbesserte Kältespeicherung erhöht die Schadenswirkung und reduziert den Energieverlust beim Aufprall.;Introduce núcleos criogénicos estabilizados y proyectiles de hielo de mayor densidad. La mejor retención térmica aumenta la eficiencia del daño y reduce la pérdida de energía durante el impacto.;Introduz núcleos criogênicos estabilizados e projéteis de gelo de maior densidade. A retenção térmica aprimorada aumenta a eficiência do dano e reduz a perda de energia no impacto.;引入稳定低温核心与更高密度冰弹体。改进热能保持能力提升伤害效率并减少冲击时能量损耗。;安定化に成功した氷結核と密度を高めた氷の砲弾を導入する。改良された保温性能によりダメージ効率が向上し、着弾時のエネルギー損失を軽減される。;안정화된 냉기 코어와 고밀도 얼음 투사체를 도입합니다. 향상된 열 보존력을 통해 피해 효율이 상승하고, 적중 시 발생하는 에너지 손실을 최소화합니다.
gui/menu/research/description/towers_inferno_lvl1;Unlocks construction of a long-range defense tower that fires cluster grenades. Airburst separation mechanisms allow the payload to fragment mid-flight and ignite targets after impact.;Odblokowuje budowę wieży obronnej dalekiego zasięgu strzelającej granatami kasetowymi. Mechanizmy rozdzielania ładunku w powietrzu umożliwiają fragmentację pocisków w locie i podpalanie celów po trafieniu.;Позволяет строить дальнобойную башню, стреляющую разрывными гранатами. Снаряды разлетаются в воздухе на зажигательные «бомбочки», которые затем поджигают врагов.;Débloque la construction d’une tour de défense à longue portée tirant des grenades à fragmentation. Des mécanismes de séparation en explosion aérienne permettent à la charge de se fragmenter en vol et d’enflammer les cibles après l’impact.;Schaltet den Bau eines Abwehrturms mit großer Reichweite frei, der Cluster-Granaten abfeuert. Durch Mechanismen zur Detonation in der Luft zerfällt die Ladung während des Fluges und entzündet die Ziele beim Auftreffen.;Desbloquea la construcción de una torre defensiva de largo alcance que dispara granadas. Los mecanismos de separación por explosión permiten que la granada se divida en pleno vuelo y prenda fuego a los objetivos tras el impacto.;Desbloqueia a construção de uma torre de defesa de longo alcance que dispara granadas em aglomerados. Mecanismos de separação aérea permitem que a carga se fragmente em pleno voo e incendeie os alvos após o impacto.;解锁可发射集束榴弹的远程防御塔。空爆分离机制使载荷在飞行途中分裂并在命中后点燃目标。;クラスターグレネード弾を発射する長射程の防衛タワーの建設をアンロックする。空中散布機構により上空からの焼夷弾を散布し、着弾後に敵を焼却する。;집속 수류탄을 발사하는 장거리 방어 타워를 건설할 수 있습니다. 공중 파열 분산 메커니즘을 통해 탑재물이 비행 중 여러 조각으로 나뉘며, 적중 시 적들을 불태웁니다.
gui/menu/research/description/towers_inferno_lvl2;Introduces refined fragmentation systems and enhanced incendiary compounds. Improved payload stability increases explosion reliability and overall fire damage output.;Wprowadza ulepszone systemy fragmentacji oraz wzmocnione mieszanki zapalające. Zwiększona stabilność ładunku poprawia niezawodność eksplozji i całkowite obrażenia od ognia.;Улучшенная система разрыва и усиленные зажигательные смеси делают взрывы стабильнее и наносят больше урона огнём.;Introduit des systèmes de fragmentation raffinés et des composés incendiaires améliorés. Une meilleure stabilité de la charge augmente la fiabilité des explosions et les dégâts de feu globaux.;Bietet ein verfeinertes Streuungssystem und eine verbesserte Zündmischung. Die erhöhte Ladungsstabilität sorgt für eine zuverlässigere Explosion und einen höheren Gesamtschaden durch das Feuer.;Introduce sistemas de fragmentación avanzados y compuestos incendiarios mejorados. La mayor estabilidad de la carga aumenta la fiabilidad de la explosión y el daño de fuego total.;Introduz sistemas de fragmentação refinados e compostos incendiários aprimorados. A estabilidade aprimorada da carga aumenta a confiabilidade das explosões e o dano total causado pelo fogo.;引入精细化破片系统与强化燃烧化合物。提升载荷稳定性，增强爆炸可靠性与整体火焰伤害输出。;散布システムと発火性化合物に改良を施す。ペイロードの安定性を向上させるとともに、爆発の信頼性と総合的な燃焼ダメージの出力を強化する。;정교해진 파편화 시스템과 강화된 인화성 화합물을 도입합니다. 탑재물의 안정성이 향상되어 폭발 신뢰도가 높아지며, 전체적인 화염 피해가 대폭 증가합니다.
gui/menu/research/description/towers_inferno_lvl3;Introduces refined fragmentation systems and enhanced incendiary compounds. Improved payload stability increases explosion reliability and overall fire damage output.;Wprowadza ulepszone systemy fragmentacji oraz wzmocnione mieszanki zapalające. Zwiększona stabilność ładunku poprawia niezawodność eksplozji i całkowite obrażenia od ognia.;Улучшенная система разрыва и усиленные зажигательные смеси делают взрывы стабильнее и наносят больше урона огнём.;Introduit des systèmes de fragmentation raffinés et des composés incendiaires améliorés. Une meilleure stabilité de la charge augmente la fiabilité des explosions et les dégâts de feu globaux.;Bietet ein verfeinertes Streuungssystem und eine verbesserte Zündmischung. Die erhöhte Ladungsstabilität sorgt für eine zuverlässigere Explosion und einen höheren Gesamtschaden durch das Feuer.;Introduce sistemas de fragmentación avanzados y compuestos incendiarios mejorados. La mayor estabilidad de la carga aumenta la fiabilidad de la explosión y el daño de fuego total.;Introduz sistemas de fragmentação refinados e compostos incendiários aprimorados. A estabilidade aprimorada da carga aumenta a confiabilidade das explosões e o dano total causado pelo fogo.;引入精细化破片系统与强化燃烧化合物。提升载荷稳定性，增强爆炸可靠性与整体火焰伤害输出。;散布システムと発火性化合物に改良を施す。ペイロードの安定性を向上させるとともに、爆発の信頼性と総合的な燃焼ダメージの出力を強化する。;정교해진 파편화 시스템과 강화된 인화성 화합물을 도입합니다. 탑재물의 안정성이 향상되어 폭발 신뢰도가 높아지며, 전체적인 화염 피해가 대폭 증가합니다.
gui/menu/research/name/large_energy_storage_lvl1;Large Energy Storage – Level 1;Duży Magazyn Energii - Poziom 1;Большое хранилище энергии — Ур. 1;Grand stockage d’énergie – Niveau 1;Großer Energiespeicher - Level 1;Almacén de energía grande: nivel 1;Grande Depósito de Energia – Nível 1;大型能源储存 – 等级1;大型エネルギー貯蔵庫 – レベル1;대용량 에너지 저장 시설 – 레벨 1
gui/menu/research/name/large_energy_storage_lvl2;Large Energy Storage – Level 2;Duży Magazyn Energii - Poziom 2;Большое хранилище энергии — Ур. 2;Grand stockage d’énergie – Niveau 2;Großer Energiespeicher - Level 2;Almacén de energía grande: nivel 2;Grande Depósito de Energia – Nível 2;大型能源储存 – 等级2;大型エネルギー貯蔵庫 – レベル2;대용량 에너지 저장 시설 – 레벨 2
gui/menu/research/name/large_energy_storage_lvl3;Large Energy Storage – Level 3;Duży Magazyn Energii - Poziom 3;Большое хранилище энергии — Ур. 3;Grand stockage d’énergie – Niveau 3;Großer Energiespeicher - Level 3;Almacén de energía grande: nivel 3;Grande Depósito de Energia – Nível 3;大型能源储存 – 等级3;大型エネルギー貯蔵庫 – レベル3;대용량 에너지 저장 시설 – 레벨 3
gui/menu/research/name/large_solid_materials_storage_lvl1;Large Solid Materials Storage – Level 1;Duży Magazyn Surowców Stałych - Poziom 1;Большое хранилище твёрдых материалов — Ур. 1;Grand stockage des matériaux solides – Niveau 1;Großer Feststoffspeicher - Level 1;Almacén de material sólido grande: nivel 1;Grande Depósito de Materiais Sólidos – Nível 1;大型固体材料储存 – 等级1;大型個体物質貯蔵庫 – レベル1;대용량 고체 보관 시설 – 레벨 1
gui/menu/research/name/large_solid_materials_storage_lvl2;Large Solid Materials Storage – Level 2;Duży Magazyn Surowców Stałych - Poziom 2;Большое хранилище твёрдых материалов — Ур. 2;Grand stockage des matériaux solides – Niveau 2;Großer Feststoffspeicher - Level 2;Almacén de material sólido grande: nivel 2;Grande Depósito de Materiais Sólidos – Nível 2;大型固体材料储存 – 等级2;大型個体物質貯蔵庫 – レベル2;대용량 고체 보관 시설 – 레벨 2
gui/menu/research/name/large_solid_materials_storage_lvl3;Large Solid Materials Storage – Level 3;Duży Magazyn Surowców Stałych - Poziom 3;Большое хранилище твёрдых материалов — Ур. 3;Grand stockage des matériaux solides – Niveau 3;Großer Feststoffspeicher - Level 3;Almacén de material sólido grande: nivel 3;Grande Depósito de Materiais Sólidos – Nível 3;大型固体材料储存 – 等级3;大型個体物質貯蔵庫 – レベル3;대용량 고체 보관 시설 – 레벨 3
gui/menu/research/name/skill_dodge_roll_advanced;Dodge Roll - Advanced;Przewrót Bojowy – Zaawansowany;Перекат — Улучшено;Roulade – niveau avancé;Ausweichrolle - Fortgeschritten;Movimiento para esquivar: avanzado;Rolamento – Avançado;翻滚闪躲 – 中级;回避ローリング - 上級;회피 구르기 – 고급
gui/menu/research/name/skill_dodge_roll_extreme;Dodge Roll - Extreme;Przewrót Bojowy – Ekstremalny;Перекат — Экстремально;Roulade – niveau extrême;Ausweichrolle - Extrem;Movimiento para esquivar: extremo;Rolamento – Excepcional;翻滚闪躲 – 终极;回避ローリング - 究極;회피 구르기 – 극한
gui/menu/research/name/skill_dodge_roll_superior;Dodge Roll - Superior;Przewrót Bojowy – Świetny;Перекат — Превосходно;Roulade – niveau supérieur;Ausweichrolle - Überlegen;Movimiento para esquivar: superior;Rolamento – Superior;翻滚闪躲 – 高级;回避ローリング - 特級;회피 구르기 – 탁월
gui/menu/research/name/skill_teleport_advanced;Teleport - Advanced;Teleport – Zaawansowany;Телепорт — Улучшено;Téléportation – niveau avancé;Teleport - Fortgeschritten;Teletransporte: avanzado;Teleporte – Avançado;传送 – 中级;テレポート - 上級;순간 이동 – 고급
gui/menu/research/name/skill_teleport_extreme;Teleport - Extreme;Teleport – Ekstremalny;Телепорт — Экстремально;Téléportation – niveau extrême;Teleport - Extrem;Teletransporte: extremo;Teleporte – Excepcional;传送 – 终极;テレポート - 究極;순간 이동 – 극한
gui/menu/research/name/skill_teleport_superior;Teleport - Superior;Teleport – Świetny;Телепорт — Превосходно;Téléportation – niveau supérieur;Teleport - Überlegen;Teletransporte: superior;Teleporte – Superior;传送 – 高级;テレポート - 特級;순간 이동 – 탁월
gui/menu/research/name/towers_acid_shredder_lvl1;Acid Shredder Towers – Level 1;Kwasakrator - Poziom 1;Башня «Кислотный измельчитель» — Ур. 1;Tours broyeuses à acide – Niveau 1;Säureschredder-Türme - Level 1;Torres de ácido corrosivo: nivel 1;Torres Trituradora de Ácido – Nível 1;酸液撕裂塔 – 等级1;硫酸弾タワー – レベル1;산성 분쇄 타워 – 레벨 1
gui/menu/research/name/towers_acid_shredder_lvl2;Acid Shredder Towers – Level 2;Kwasakrator - Poziom 2;Башня «Кислотный измельчитель» — Ур. 2;Tours broyeuses à acide – Niveau 2;Säureschredder-Türme - Level 2;Torres de ácido corrosivo: nivel 2;Torres Trituradora de Ácido – Nível 2;酸液撕裂塔 – 等级2;硫酸弾タワー – レベル2;산성 분쇄 타워 – 레벨 2
gui/menu/research/name/towers_acid_shredder_lvl3;Acid Shredder Towers – Level 3;Kwasakrator - Poziom 3;Башня «Кислотный измельчитель» — Ур. 3;Tours broyeuses à acide – Niveau 3;Säureschredder-Türme - Level 3;Torres de ácido corrosivo: nivel 3;Torres Trituradora de Ácido – Nível 3;酸液撕裂塔 – 等级3;硫酸弾タワー – レベル3;산성 분쇄 타워 – 레벨 3
gui/menu/research/name/towers_icicle_lvl1;Icicle Towers – Level 1;Wieża Soplowa - Poziom 1;Башня «Ледяная сосулька» — Ур. 1;Tours stalactites – Niveau 1;Eiszapfentürme - Level 1;Torres de hielo: nivel 1;Torres de Gelo – Nível 1;冰晶塔 – 等级1;凍結弾タワー – レベル1;고드름 타워 – 레벨 1
gui/menu/research/name/towers_icicle_lvl2;Icicle Towers – Level 2;Wieża Soplowa - Poziom 2;Башня «Ледяная сосулька» — Ур. 2;Tours stalactites – Niveau 2;Eiszapfentürme - Level 2;Torres de hielo: nivel 2;Torres de Gelo – Nível 2;冰晶塔 – 等级2;凍結弾タワー – レベル2;고드름 타워 – 레벨 2
gui/menu/research/name/towers_icicle_lvl3;Icicle Towers – Level 3;Wieża Soplowa - Poziom 3;Башня «Ледяная сосулька» — Ур. 3;Tours stalactites – Niveau 3;Eiszapfentürme - Level 3;Torres de hielo: nivel 3;Torres de Gelo – Nível 3;冰晶塔 – 等级3;凍結弾タワー – レベル3;고드름 타워 – 레벨 3
gui/menu/research/name/towers_inferno_lvl1;Inferno Towers – Level 1;Wieża Inferno - Poziom 1;Башня «Инферно» — Ур. 1;Tours infernales – Niveau 1;Infernotürme - Level 1;Torres infernales: nivel 1;Torres Inferno – Nível 1;炼狱塔 – 等级1;インフェルノタワー – レベル1;인페르노 타워 – 레벨 1
gui/menu/research/name/towers_inferno_lvl2;Inferno Towers – Level 2;Wieża Inferno - Poziom 2;Башня «Инферно» — Ур. 2;Tours infernales – Niveau 2;Infernotürme - Level 2;Torres infernales: nivel 2;Torres Inferno – Nível 2;炼狱塔 – 等级2;インフェルノタワー – レベル2;인페르노 타워 – 레벨 2
gui/menu/research/name/towers_inferno_lvl3;Inferno Towers – Level 3;Wieża Inferno - Poziom 3;Башня «Инферно» — Ур. 3;Tours infernales – Niveau 3;Infernotürme - Level 3;Torres infernales: nivel 3;Torres Inferno – Nível 3;炼狱塔 – 等级3;インフェルノタワー – レベル3;인페르노 타워 – 레벨 3
gui/menu/research/popup/laboratory_warning;You need to have a functioning <style="inventory_orange_36">laboratory building</style> to progress alien research.;Musisz mieć działające <style="inventory_orange_36">laboratorium</style> aby badać obce technologie.;Для исследования инопланетных технологий необходимо иметь действующее <style="inventory_orange_36">здание лаборатории</style>.;Il vous faut un <style="inventory_orange_36">bâtiment de laboratoire</style> fonctionnel pour faire avancer la recherche extraterrestre.;Du benötigst ein funktionierendes <style="inventory_orange_36">Laborgebäude</style>, um die Alienforschung fortsetzen zu können.;Necesitas un <style="inventory_orange_36">laboratorio</style> funcional para avanzar en las investigaciones alienígenas.;Você precisa ter um laboratório <style="inventory_orange_36">funcional</style> para avançar na pesquisa alienígena.;你需要拥有一座正常运行的<style="inventory_orange_36">实验室建筑</style>才能推进外星异形研究。;異星生物調査を進めるには稼働中の<style="inventory_orange_36">研究所</style>が必要です。;외계 연구를 진행하려면 정상적으로 가동되는 <style="inventory_orange_36">실험실 건물</style>이 필요합니다.
gui/menu/research/requirements/global_award;This research item requires <style="smallest_item_level_1">${item_name}</style> to be unlocked.;To badanie wymaga <style="smallest_item_level_1">${item_name}</style> aby je odblokować.;Для этого исследования необходимо разблокировать <style="smallest_item_level_1">${item_name}</style>.;Cet élément de recherche nécessite <style="smallest_item_level_1">${item_name}</style> pour être débloqué.;Für diesen Forschungsgegenstand muss Folgendes freigeschaltet sein: <style="smallest_item_level_1">${item_name}</style>;Esta investigación requiere <style="smallest_item_level_1">${item_name}</style> para desbloquearse.;Este item de pesquisa requer <style="smallest_item_level_1">${item_name}</style> para ser desbloqueado.;此研究项目需要先解锁<style="smallest_item_level_1">${item_name}</style>。;この研究アイテムを使用するには<style="smallest_item_level_1">${item_name}</style>のアンロックが必要です。;이 연구를 진행하려면 <style="smallest_item_level_1">${item_name}</style>을(를) 잠금 해제해야 합니다.
gui/menu/vote_in_progress;Rift jump vote already in progress!;Głosowanie na skok jest juz w trakcie!;Голосование за прыжок уже запущено!;Vote de saut dimensionnel déjà en cours !;Die Abstimmung zum Riftsprung läuft bereits!;¡Voto de salto dimensional en progreso!;Votação de saltos de fenda já em andamento!;裂隙跃迁投票已在进行中！;リフトジャンプの投票が開始されました！;리프트 점프 투표가 이미 진행 중입니다!
gui/popup/generic_vote;<style="vote_blue">${player}</style>\n started a vote to:\n<style="vote_value">${vote}</style>;<style="vote_blue">${player}</style>\n rozpoczyna głosowanie na: \n<style="vote_value">${vote}</style>;<style="vote_blue">${player}</style>\n начинает голосование:\n<style="vote_value">${vote}</style>;<style="vote_blue">${player}</style>\n a lancé un vote pour :\n<style="vote_value">${vote}</style>;<style="vote_blue">${player}</style>\n startet die Abstimmung für: \n<style="vote_value">${vote}</style>;<style="vote_blue">${player}</style>\n ha empezado una votación para:\n<style="vote_value">${vote}</style>;<style="vote_blue">${player}</style>\n iniciaram uma votação para:\n<style="vote_value">${vote}</style>;<style="vote_blue">${player}</style>\n 发起了一项投票：\n<style="vote_value">${vote}</style>;<style="vote_blue">${player}</style>\nが投票を開始しました：\n<style="vote_value">${vote}</style>;<style="vote_blue">${player}</style>\n이(가) 투표를 시작했습니다:\n<style="vote_value">${vote}</style>
gui/popup/open_campaign_warning;<style="header_35">Warning!</style>\n\n The Open Campaign Mode is meant for advanced players who would like to enjoy an unrestricted gameplay experience without any guidelines or story driven content. This game mode assumes that you have completed the Story Campaign and will contain potential story "spoilers". You will be able to choose your starting biome, however, some starting locations are much more difficult to survive in. You will not receive any additional help and you will have to "figure things out" on your own. ;<style="header_35">Uwaga!</style>\n\n Tryb Otwartej Kampanii jest przeznaczony dla zaawansowanych graczy, którzy chcą doświadczyć rozgrywki bez ograniczeń, wskazówek i zawartości fabularnej. Ten tryb zakłada, że ukończyłeś Kampanię Fabularną i może zawierać potencjalne „spoilery” fabularne. Będziesz mógł wybrać biom startowy, jednak niektóre lokalizacje początkowe stanowią znacznie większe wyzwanie. Nie otrzymasz żadnej dodatkowej pomocy i będziesz musiał sam dojść do tego, jak wszystko działa.;<style="header_35">Внимание!</style>\n\n Режим «Открытая кампания» предназначен для опытных игроков, которые хотят насладиться игровым процессом без каких-либо ограничений и указаний. Этот режим предполагает, что вы прошли сюжетную кампанию, в нём могут быть спойлеры к сюжету. Вы сможете выбрать стартовый биом, однако некоторые начальные локации значительно сложнее для выживания. Вы не получите никакой дополнительной помощи и вам придётся разбираться во всём самостоятельно. ;<style="header_35">Avertissement !</style>\n\n Le mode Campagne ouverte est destiné aux joueurs avancés qui souhaitent profiter d’une expérience de jeu libre, sans directives ni contenu narratif. Ce mode de jeu suppose que vous avez terminé la Campagne histoire et peut contenir des spoilers de l’intrigue. Vous pourrez choisir votre biome de départ, mais certains emplacements sont beaucoup plus hostiles à la survie. Vous ne recevrez aucune aide supplémentaire et devrez vous débrouiller par vous-même pour vous en sortir. ;<style="header_35">Achtung!</style>\n\n Der offene Kampagnenmodus ist für fortgeschrittene Spieler vorgesehen, die ein uneingeschränktes Spielerlebnis ohne Vorgaben oder storybasierte Inhalte genießen möchten. Dieser Spielmodus setzt voraus, dass du die Story-Kampagne abgeschlossen hast, da er möglicherweise einige Details der Handlung verrät. Du kannst dein Start-Biom auswählen, allerdings ist das Überleben an einigen Startorten deutlich schwieriger. Du erhältst keine zusätzliche Hilfe und musst alles auf eigene Faust herausfinden. ;<style="header_35">¡Advertencia!</style>\n\n El modo campaña abierta está diseñado para jugadores experimentados que quieran disfrutar de una experiencia de juego sin contenido de la historia. Este modo de juego asume que has completado la campaña de la historia y puede contener posibles «spoilers» de la historia. Podrás elegir tu bioma de inicio, aunque sobrevivir en algunas ubicaciones iniciales es bastante difícil. No recibirás ayuda adicional y tendrás que descubrir las cosas por tu cuenta. ;<style="header_35">Atenção!</style>\n\n O Modo Campanha Aberta é destinado a jogadores avançados que desejam uma experiência de jogo sem restrições, diretrizes ou conteúdos guiados pela história. Este modo presume que você já concluiu a Campanha de História e pode conter spoilers da trama. Você poderá escolher seu bioma inicial, porém alguns locais de início são muito mais difíceis de sobreviver. Você não receberá nenhuma ajuda adicional e terá que descobrir como as coisas funcionam por conta própria. ;<style="header_35">警告！</style>\n\n 开放战役模式面向希望体验无指引、无剧情限制自由玩法的高级玩家。该模式默认你已完成剧情战役，并可能包含剧情“剧透”。你可以选择起始生态区，但部分起始地点生存难度极高。系统不会提供额外帮助，一切需自行探索与摸索。;<style="header_35">警告！</style>\n\nオープンキャンペーンモードは、ヒントやストーリーによる誘導のない無制限のゲーム体験を望む上級プレイヤ向けのモードです。このモードはストーリーを完了させたプレイヤーを想定しており、いわゆるストーリー上のネタバレを含む可能性があります。開始地点とするバイオームを選択することができますが、選択されたバイオームによっては難易度が劇的に上がる恐れがあります。ヒントや助けがない中で自ら道を切り開く必要があります。 ;<style="header_35">경고!</style>\n\n 오픈 캠페인 모드는 가이드라인이나 스토리 중심의 콘텐츠 없이 제한 없는 게임플레이를 즐기고자 하는 숙련된 플레이어를 위한 모드입니다. 이 게임 모드는 스토리 캠페인을 완료한 상태를 전제로 하며, 잠재적인 스토리 스포일러를 포함할 수 있습니다. 시작 생물군계를 선택할 수 있지만, 일부 시작 위치는 생존이 훨씬 더 어렵습니다. 추가적인 도움은 제공되지 않으며, 모든 것을 스스로 해결해 나가야 합니다. 
monster_description/bomogan_ice;Glaciogan's body is protected by thick plates of keratinous skin, resembling armor plates. Fat tissue accumulates beneath these plates and acting like an additional layer of insulation against physical threats and extreme cold.;Ciało Glaciogana chronione jest przez grube płyty zrogowaciałej skóry, przypominające pancerz. Pod nimi gromadzi się tkanka tłuszczowa, działająca jak dodatkowa warstwa izolacji przed zagrożeniami fizycznymi i ekstremalnym zimnem.;Тело глациогана защищено толстыми пластинами кератиновой кожи, напоминающими броню. Под этими пластинами накапливается жировая ткань, действующая как дополнительный слой защиты от физических угроз и экстремального холода.;Le corps du Glaciogan est protégé par de grosses plaques de peau kératineuse, semblables à des plaques d’armure. Du tissu adipeux s’accumule sous ces plaques et agit comme une couche supplémentaire d’isolation contre les menaces physiques et le froid extrême.;Der Körper des Glaciogans wird von dicken, rüstungsartigen Platten aus keratinhaltiger Haut geschützt. Unter diesen Platten sammelt sich Fettgewebe an, das wie eine zusätzliche Schutzschicht gegen physische Angriffe und extreme Kälte wirkt.;El cuerpo del glaciogan está protegido por gruesas placas de piel queratinosa que parecen armaduras. Bajo estas placas se acumula tejido adiposo, que actúa como una capa adicional de aislamiento frente a amenazas físicas y al frío extremo.;O corpo do glaciogano é protegido por grossas placas de pele queratinosa, semelhantes a placas de armadura. Tecido adiposo se acumula sob essas placas, funcionando como uma camada adicional de isolamento contra ameaças físicas e frio extremo.;冰川兽的身体受到厚厚的角质皮肤板保护，宛如装甲板一般。这些皮肤板下积聚着脂肪组织，作为抵御物理威胁和极度严寒的额外保温层。;グラシオガンの体は分厚いケラチン質の皮膚で覆われており、さながら鎧をまとっているかのような姿をしている。これらの「鎧」の下には厚い脂肪の層があり、低温や物理的衝撃に対する耐性を更に引き上げている。;글라시오간의 몸은 갑옷과 유사한 두꺼운 키틴질 피부판으로 보호되고 있습니다. 이 피부판 아래에는 지방 조직이 축적되어 물리적 위협과 극한의 추위를 막는 단열층 역할을 하고 있습니다.
monster_description/carnicinth_ice;This extremely resilient plant species can burrow even into the permafrost layer, thanks to the exothermal enzymes produced by its flower structure. The acid-like substance is also used for incapacitating prey.;Ten wyjątkowo odporny gatunek roślin potrafi wwiercać się nawet w warstwę wiecznej zmarzliny dzięki egzotermicznym enzymom wytwarzanym przez strukturę kwiatu. Ta substancja o właściwościach kwasowych służy także do obezwładniania ofiar.;Этот крайне жизнестойкий вид растений способен прорастать даже в слое вечной мерзлоты благодаря экзотермическим ферментам, которые производит его цветочная структура. Кислотное вещество также используется для обездвиживания добычи.;Cette espèce végétale extrêmement résistante peut même creuser dans la couche de pergélisol, grâce aux enzymes exothermiques produites par sa structure florale. La substance semblable à un acide lui sert également à neutraliser ses proies.;Diese äußerst widerstandsfähige Pflanzenart kann sich dank der exotermischen Enzyme, die in ihrer Blütenstruktur produziert werden, sogar durch die Permafrostschicht graben. Die säureähnliche Substanz dient auch zur Neutralisierung ihrer Beute.;Esta especie vegetal extremadamente resistente puede perforar incluso la capa de permafrost gracias a las enzimas exotérmicas producidas por su flor. Esta sustancia ácida también se utiliza para incapacitar a sus presas.;Esta espécie de planta extremamente resistente consegue perfurar até a camada de pergelissolo, graças às enzimas exotérmicas produzidas pela estrutura de sua flor. A substância ácida também é usada para incapacitar presas.;这种适应力极强的植物物种甚至能够钻入永久冻土层，这要归功于其花朵结构分泌的放热酶。这种类似酸液的物质也被用来让猎物丧失行动能力。;この極めて強靭な植物は花から生成される発熱酵素により、永久凍土にまで根を張ることができる。酸のような性質も持つこの酵素は獲物の無力化にも使用される。;이 극도로 강인한 식물 종은 꽃 구조에서 생성되는 발열 효소 덕분에 영구동토층까지 파고들 수 있습니다. 이러한 산성 물질은 먹이를 무력화하는 데에도 사용됩니다.
monster_description/granan_ice;This creature lures unsuspecting prey with the vibrant colours of its back appendages. Once a suitable creature is close, Colgans quickly incapacitate it using their cryogenic saliva and razor-sharp spikes.;Stworzenie to zwabia niczego niepodejrzewające ofiary jaskrawymi barwami tylnych wyrostków. Gdy cel znajdzie się wystarczająco blisko, Colgany szybko obezwładniają go kriogeniczną śliną i ostrymi jak brzytwa kolcami.;Это существо заманивает ничего не подозревающую добычу яркой окраской своих спинных отростков. Как только потенциальная жертва оказывается достаточно близко, кольганы быстро обездвиживают его, используя криогенную слюну и острые как бритва шипы.;Cette créature attire ses proies imprudentes grâce aux couleurs vives de ses appendices dorsaux. Lorsqu’une proie appropriée s’approche, les Colgans l’immobilisent rapidement à l’aide de leur salive cryogénique et de leurs épines tranchantes comme des rasoirs.;Dieses Lebewesen lockt seine ahnungslose Beute mit den leuchtenden Farben der Fortsätze auf seinem Rücken an. Sobald sich ein geeignetes Opfer in der Nähe befindet, wird es von den Colgans mithilfe ihres kryogenen Speichels und ihrer messerscharfen Stacheln schnell außer Gefecht gesetzt.;Esta criatura atrae a presas desprevenidas valiéndose de los vivos colores de los apéndices de su espalda. Una vez que una criatura se acerca, los colgans la incapacitan rápidamente utilizando su saliva helada y sus pinchos extremadamente afilados.;Esta criatura atrai presas desavisadas com as cores vibrantes de seus apêndices dorsais. Quando uma criatura adequada se aproxima, os colganos a incapacitam rapidamente usando sua saliva criogênica e espinhos afiadíssimos.;这种生物用其背部附肢的鲜艳色彩来引诱毫无防备的猎物。一旦合适的猎物靠近，科尔根兽就会迅速利用其冷冻唾液和锋利无比的尖刺使其丧失行动能力。;この生物は背中の付属肢が放つ鮮やかな色彩で獲物の警戒心を薄れさせる。適切な獲物が近づくと、コルガンは凍結効果のある唾液と鋭利な棘を使い瞬時に獲物を無力化する。;이 생물은 등 부속 기관의 화려한 색상으로 방심한 먹잇감을 유혹합니다. 적당한 사냥감이 사거리 안에 들어오면, 콜간은 극저온의 침과 면도날처럼 날카로운 가시를 사용해 순식간에 상대를 무력화합니다.
