;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
DIALOG/story/headquarters/ashley_rift_station_base_02;The Rift Station has three main components that require a lot of rare resources to be built: the Fusion Field Accelerator requires enriched Uranium, the Hyper Particle Condenser requires Palladium, and the Quantum Gate Stabilizer, which requires Titanium. We haven't found any traces of these elements near our base.;Stacja Rift składa się z trzech głównych komponentów, których budowa wymaga dużej ilości rzadkich surowców: Akcelerator Pola Fuzyjnego wymaga wzbogaconego Uranu, Kondensator Hiper cząsteczek wymaga Palladu, a Stabilizator Bramy Kwantowej wymaga Tytanu. Nie znaleźliśmy żadnych śladów tych pierwiastków w pobliżu naszej bazy.;Рифт-станция состоит из трех основных компонентов, для создания которых требуется много редких ресурсов: ускоритель термоядерного поля требует обогащенного урана, конденсатор гиперчастиц — палладия, а стабилизатор квантового портала — титана. Мы не нашли никаких следов этих элементов рядом с нашей базой.;La station dimensionnelle possède trois composants principaux qui nécessitent beaucoup de ressources rares pour leur construction. Il faut de l'uranium enrichi pour l'accélérateur de fusion de terrain, du palladium pour le condensateur à hyperparticules et du titane pour le stabilisateur de portail quantique. Nous n'avons trouvé aucune trace de ces éléments près de notre base.;Die Riftstation besteht aus drei Hauptteilen, für deren Aufbbau eine Menge seltener Rohstoffe benötigt werden: der Fusionsfeldbeschleuniger benötigt angereichertes Uran, der Hyperteilchenkondensator benötigt Palladium und der Stabilisator für das Quantentor benötigt Titan. Wir haben keine Spur dieser Elemente in der Nähe unserer Basis gefunden.;La estación de grietas tiene tres componentes principales, cuya construcción requiere una gran cantidad de recursos raros. El acelerador de campo de fusión requiere uranio enriquecido, el hipercondensador de partículas requiere paladio y el estabilizador de portales cuánticos requiere titanio. No se han detectado trazas de estos elementos cerca de nuestra base.;A Estação de Fenda tem três componentes principais que exigem um monte de recursos raros para serem construídos: o Acelerador de Campo de Fusão requer Urânio enriquecido, o Condensador de Hiperpartículas requer Paládio e o Estabilizador de Portal Quântico requer Titânio. Nós não encontramos nenhum traço desses elementos perto da nossa base.;裂缝传送站包含3个主要部分，需要大量稀有能源才能建成。聚变场加速器需要浓缩铀；超级粒子冷凝器需要钯；量子门稳定器需要钛。这些元素在我们基地周围一丁点痕迹都没有。;リフトステーションには主に3つの構成要素があって、どれも設営に希少な資源が大量に必要になる。核融合フィールド加速器には濃縮ウラン、超粒子コンデンサーにはパラジウム、そして量子ゲート安定器にはチタンが必要よ。基地付近にはこれらの元素の痕跡は見つかっていない。;리프트 스테이션 건설에는 많은 양의 희귀 자원을 필요로 하는 핵심 부품 3개가 있어: 핵융합 가속기(농축 우라늄), 초입자 응축기(팔라듐), 양자 게이트 스태빌라이저(티타늄). 우리 기지 근처에서는 발견되지 않은 원소들이야.
DIALOG/story/headquarters/ashley_rift_station_base_03;This is going to take some time. Let's focus on other tasks.;To zajmie trochę czasu, skupmy się na innych zadaniach.;Это займет какое-то время, давай сосредоточимся на другом.;Ça va prendre beaucoup de temps. Concentrons-nous sur d'autres tâches.;Das wird eine Weile dauern. Konzentrieren wir uns auf andere Aufgaben.;Esto va a llevar un tiempo, centrémonos en otras tareas.;Isso vai levar algum tempo, vamos focar em outras tarefas.;这需要花费一点时间，让我们先看看别的任务。;時間がかかりそうね。今のうちに他のことを片づけておきましょう。;시간이 좀 걸릴 거 같으니 다른 목표에 집중하자.
DIALOG/story/headquarters/ashley_rift_station_base_04;Excellent, we're one step closer to getting the Rift Station operational.;Doskonale, jesteśmy o krok bliżej do uruchomienia Stacji Rift.;Отлично, мы еще на шаг ближе к тому, чтобы начать использовать рифт-станцию.;Super. On approche un peu plus de l'achèvement de la station dimensionnelle.;Ausgezeichnet, wir sind einer betriebsbereiten Riftstation einen Schritt näher.;Excelente, ya estamos un paso más cerca de poner en funcionamiento la estación de grietas.;Excelente, nós estamos um passo mais próximos de tornar a Estação de Fenda operacional.;太棒了，离裂缝传送站能成功运转又近了一步！;順調ね。リフトステーションの稼働に一歩近づいたわ。;좋아. 리프트 스테이션의 작동까지 얼마 남지 않았어.
DIALOG/story/headquarters/ashley_rift_station_base_05;Ok, we're going to have to wait some time for the construction to finish. This is a very complex piece of machinery.;Ok, będziemy musieli poczekać trochę czasu na zakończenie budowy. To jest bardzo skomplikowany obiekt.;Ладно, нам придется немного подождать, пока закончится строительство. Это очень сложный механизм.;D'accord, il va falloir attendre un moment pour que la construction se termine. C'est une machine très complexe.;Okay, wir müssen einige Zeit warten, bis der Bau fertiggestellt ist. Das ist eine äußerst komplexe Maschine.;Vale, vamos a tener que esperar un poco a que la construcción termine, esta maquinaria es muy compleja.;OK, precisaremos esperar um pouco até que a construção seja concluída. Essa é uma peça de maquinário bastante complexa.;好的，现在我们需要耐心的等待建造工作完成。这真的是非常复杂的机械。;建設が完了するまで待ちましょう。とても複雑な構造の機械だから、しばらくかかるわ。;좋아. 건설이 완료되기까지 기다려야 해. 굉장히 복잡한 기계지.
DIALOG/story/headquarters/ashley_rift_station_base_06;Finally! It's a big milestone towards setting up a stable connection back to Earth.;Nareszcie! To duży krok milowy w kierunku ustanowienia stabilnego połączenia z Ziemią.;Наконец-то! Это большой шаг к установлению стабильной связи с Землей.;Enfin ! C'est une étape importante pour notre objectif de créer une connexion stable avec la Terre.;Endlich! Das ist ein großer Meilenstein auf dem Weg, eine stabile Verbindung zurück zur Erde einzurichten.;¡Al fin! Este es un gran paso para establecer una conexión estable con la Tierra.;Finalmente! É um grande marco em direção ao estabelecimento de uma conexão estável com a Terra.;终于！这是我们建立稳定的返回地球连接的重要里程碑;ついに！地球との間に安定した道を作るための大きな一歩よ。;됐다! 지구와 안정적으로 통신할 수 있어.
DIALOG/story/headquarters/ashley_rift_station_base_07;We can't rush this building. I wouldn't want to get scrambled walking through an unstable rift portal...;Nie możemy się spieszyć z tym budynkiem. Nie chciałabym, zostać zmielona przechodząc przez niestabilny portal...;Нам не нужно торопиться с постройкой этого здания. Я бы не хотела, чтобы меня зашибло, проходя через нестабильный рифт-портал...;Il ne faut surtout pas aller trop vite avec ce bâtiment. Je ne veux pas me faire réduire en miettes à cause d'un portail dimensionnel instable…;Wir dürfen bei diesem Gebäude nichts überstürzen. Ich möchte nicht durcheinandergewürfelt werden, weil ich durch ein instabiles Riftportal gehe ...;No podemos ir con prisas en esta construcción. No me gustaría volar en pedazos al usar una grieta dimensional inestable…;Não podemos correr com essa construção. Eu não gostaria de ver o que acontece ao ultrapassar um portal de fenda instável...;修建这个可不能赶工。我可不想在踏入不稳定的裂缝传送门时发生什么意外……;急ぎすぎてやっつけ仕事になるのはよくないわ。不安定なリフトポータルで渡って体がバラバラになったら私は困るもの。;섬세한 작업이 필요한 건물이야. 불안정한 리프트 포탈에 들어갔다가 증발하고 싶지는 않으니까...
DIALOG/story/headquarters/ashley_rift_station_base_08;No, I guess no one would want that.;Nie, chyba nikt by tego nie chciał.;Ну, думаю, никто бы этого не хотел.;Non, je suppose que personne ne le voudrait.;Nein, da möchte wohl niemand.;No, supongo que nadie querría eso.;Não, eu acho que ninguém gostaria de ver isso.;不，我猜没人想要那个。;そうね、その通りよ。;아니. 그러고 싶은 사람은 아무도 없겠지.
DIALOG/story/headquarters/ashley_rift_station_base_09;Yes, it was supposed to. I guess they didn't program that for you...;Tak, miał to być żart. Chyba nie zaprogramowali Ci poczucia humoru...;Да, так и должно было быть. Думаю, они не запрограммировали это для тебя...;Oui… Je suppose qu'on ne t'a pas programmé pour les blagues…;Ja, das sollte es. Ich vermute, sie haben das nicht für dich programmiert ...;Sí, o eso se suponía. Imagino que no la programaron pensando en ti…;Sim, era para ser. Acho que não programaram isso para você...;是的，本应如此。我猜他们没有为你编程...;ええ。あなたは冗談が通じるようにプログラムされていないようね。;맞아. 유머 감각이 비활성화되어 있나 보네...
DIALOG/story/headquarters/ashley_rift_station_base_10;That's great news, it wasn't easy to gather all that Titanium to build it.;To świetna wiadomość, nie było łatwo zebrać cały ten Tytan, aby wystarczyło na budowę.;Отличные новости, было нелегко собрать весь этот титан, чтобы построить это.;Bonne nouvelle. Ça n'a pas été facile de récolter tout ce titane pour le construire.;Das sind großartige Neuigkeiten. Es war nicht leicht, genügend Titan zu sammeln, um es zu bauen.;Eso está genial, no ha sido fácil conseguir todo ese titanio para construirla.;Que notícia ótima, não foi fácil coletar todo o Titânio para construir isso.;那可真是好消息，要收集全部的钛来建造它并不容易。;朗報ね。あれだけのチタンを集めるのは大変だったもの。;좋은 소식이군. 건설에 필요한 티타늄을 모으는 게 쉽지 않았거든.
DIALOG/story/headquarters/ashley_rift_station_base_started_01;You sometimes sound a bit like colonel Norstrom, do you know that?;Wiesz, że czasem brzmisz trochę jak pułkownik Norstrom?;Ты знаешь, что иногда разговариваешь, как полковник Норстром?;Tu me fais penser au colonel Norstrom.;Manchmal klingst du fast wie Colonel Norstrom, wusstest du das?;A veces suenas como el coronel Norstrom, ¿lo sabías?;Às vezes você parece o coronel Norstrom, sabia?;你有时听起来有点像诺斯特罗姆上校，你知道吗？;あなた、時たまノルストロム大佐みたいな喋り方になってることは自覚あるの？;넌 가끔가다 노스트롬 대령처럼 말할 때가 있어. 그거 알아?
DIALOG/story/headquarters/ashley_rift_station_base_started_03;Oh, please do, Mr. Riggs. This is exactly what I wanted to hear after traveling halfway through the galaxy.;Och tak, proszę Panie Riggs. Dokładnie to chciałam usłyszeć po przeleceniu połowy galaktyki...;Валяй, мистер Ригз. Именно это я хотела услышать после того, как пересела половину галактики.;Oh, oui, M. Riggs. C'est exactement ce dont j'ai besoin alors que je suis à l'autre bout de la galaxie.;Nur zu gerne, Mr. Riggs. Das ist genau das, was ich nach einer Reise durch die halbe Galaxis gebrauchen kann.;Ay, por supuesto, Sr. Riggs. Esto es exactamente lo que quería escuchar después de recorrer media galaxia.;Oh, por favor, Sr. Riggs. É exatamente o que eu quero ouvir depois de cruzar metade da galáxia.;哦，请吧，里格斯先生。这正是我在穿越了半个银河系之后想听到的东西。;ぜひそうして、ミスター・リグス。銀河を半分も旅した後に聞きたいのはまさにそういうことよ。;어, 읽어봐, 릭스. 은하계 건너에서까지 노스트롬 대령의 말을 들어야 하다니, 나 같은 행운아도 없겠군.
DIALOG/story/headquarters/ashley_rift_station_base_started_04;Ok, that's a nice speech. It sounds very uplifting. However, I guess they didn't read my bio well enough.;Ok, to ładna przemowa. Brzmi bardzo budująco. Jednak wydaje mi się, że chyba nie przeczytali zbyt dokładnie mojej biografii.;Ладно, речь неплохая. Очень бодрит. Но, боюсь, они невнимательно читали мое досье.;Ah. Oui, très beau discours. Je me sens ragaillardie. Mais ils se sont un peu emballés sur certains points.;Okay, das ist eine nette Rede. Sehr erhebend. Ich habe jedoch das Gefühl, dass sie sich meinen Lebenslauf nicht allzu gut durchgelesen haben.;Vale, un discurso precioso. Muy motivador. Sin embargo me parece que no se han leído bien mi biografía.;OK, belo discurso, muito inspirador. Mas acho que eles não me conhecem tão bem assim.;好吧，这是个不错的演讲。听起来非常振奋人心。然而，我猜他们没有很好地阅读我的简历。;まあ、いいスピーチじゃない。ちょっとは気持ちを上向きにしてくれるわ。でもね、彼らは私の経歴をちゃんと読まなかったみたいだけど。;그래, 좋은 연설이네. 되게 긍정적이야. 근데 내 프로필을 제대로 안 읽은 게 분명해.
DIALOG/story/headquarters/ashley_rift_station_base_started_05;The sacrifice part.;Tę część o poświęceniu.;Насчет самопожертвования.;Le passage sur le sacrifice, là.;Ich meine den Teil über meine Aufopferungsbereitschaft.;Pues a eso del sacrificio.;A parte do sacrifício.;自我牺牲的部分。;犠牲、って部分よ。;희생 부분 말이야.
DIALOG/story/headquarters/ashley_rift_station_base_started_06;Yes. That, and a few other things...;Tak. To i jeszcze trochę innych rzeczy...;Да, и не только...;Oui. Enfin, s'il n'y avait que ça…;Ja. Und ein paar andere Dinge …;Sí, eso y un par de cosillas más...;Sim. Isso e outras coisas...;是的，就是那次，还有其他一些事情...;そう。あのミッションと、他のいくつか……;맞아. 그거 말고도 또 몇 개 있어...
DIALOG/story/headquarters/ashley_rift_station_base_started_07;That's enough of colonel Norstrom. Let's skip the military pathos and stick to your original programming. We've got a planet to explore.;Wystarczy mi już tego pułkownika Norstroma. Pomińmy ten militarny patos i zostańmy przy twoim oryginalnym programowaniu. Mamy planetę do zwiedzenia.;Достаточно, полковник Норстром. Опустим военный пафос и вернемся к твоей базовой программе. Нам нужно исследовать планету.;J'ai eu ma dose de colonel Norstrom pour la journée. Contente-toi de suivre tes protocoles habituels et oublie ces bêtises. On a une planète à explorer.;Genug von Colonel Norstrom und seinem militärischen Pathos. Halte dich an deine ursprüngliche Programmierung. Wir haben einen ganzen Planeten zu erkunden.;Ya he tenido suficiente del coronel Norstrom. Vamos a saltarnos el patetismo militar y sigamos el programa original. Tenemos un planeta que explorar.;Já ouvi bastante do coronel Norstrom. Vamos deixar de lado o militarismo e permanecer com sua programação original. Temos um planeta para explorar.;关于诺斯特罗姆上校的事已经够多了。让我们跳过军事上的悲情，坚持你原来的程序。我们还有一个星球要等待我们探索。;ノルストロム大佐はもう十分よ。軍事道徳的な話はもう止めにして、元のプログラムに戻してちょうだい。この惑星を探索しなくちゃならないもの。;노스트롬 대령은 그 정도면 충분해. 군대 얘긴 그만하고 지금 상황에나 집중하자. 행성에 탐험해야 할 곳이 넘쳐나니까.
DIALOG/story/headquarters/ashley_rift_station_fail_01;Oh no! The portal has collapsed. The entire procedure is aborted.;O nie! Portal się zawalił. Cała procedura została przerwana.;О нет! Портал закрылся. Операция прервана.;Oh non ! Le portail s'est effondré. Annulation de la procédure.;Oh nein! Das Portal ist zusammengebrochen. Der gesamte Prozess wurde abgebrochen.;¡Oh, no! El portal ha caído. Todo el proceso se ha cancelado.;Essa não! O portal colapsou. O procedimento inteiro foi abortado.;哦，不！传送门已经坍塌了。整个程序被中止了。;ダメ！ポータルが塞がったわ。全プロセスが停止してしまった。;이런! 포탈이 붕괴됐어. 모든 절차가 중단됐군.
DIALOG/story/headquarters/ashley_rift_station_open_01;We made it. It's hard to believe that this moment is finally here.;Udało się, aż trudno uwierzyć, że ta chwila wreszcie nadeszła.;Мы сделали это, трудно поверить, что этот момент наконец настал.;On a réussi. C'est presque difficile de croire que ce moment est enfin arrivé.;Wir haben es geschafft. Es ist kaum zu glauben, dass dieser Moment endlich hier ist.;Lo conseguimos, parece mentira que por fin haya llegado el momento.;Nós conseguimos. É difícil acreditar que esse momento finalmente chegou.;我们成功了，真让人难以置信，这一刻终于到来了。;やった、ついにここまで来たのね。信じられないわ。;우리가 해냈어. 이 순간이 다가왔다는 게 믿기지 않아.
DIALOG/story/headquarters/ashley_rift_station_open_02;There's so much diverse life on this planet. We've been here for so long, but have we studied the ecosystem enough to start colonizing the planet?;Na tej planecie jest tak wiele różnorodnych form życia. Jesteśmy tu od tak dawna, ale czy na pewno zbadaliśmy ekosystem na tyle, by rozpocząć kolonizację planety?;На этой планете так много разнообразной жизни, мы здесь уже так давно, но достаточно ли мы изучили экосистему, чтобы начать колонизацию планеты?;Il y a une telle diversité biologique sur cette planète, et on est là depuis tellement longtemps, mais est-ce qu'on a assez étudié l'écosystème pour commencer à coloniser Galatea ?;Es gibt so viel verschiedenes Leben auf diesem Planeten. Wir sind schon so lange hier, aber haben wir das Ökosystem genügend erforscht, um den Planeten zu kolonisieren?;Hay una gran diversidad de formas de vida en este planeta, y hemos estado aquí mucho tiempo pero, ¿hemos estudiado el ecosistema lo suficiente como para empezar a colonizar el planeta?;Há tanta diversidade de vida nesse planeta, nós estamos aqui há tanto tempo, mas será que estudamos o ecossistema o bastante para começar a colonizar o planeta?;这座星球上有如此丰富多样的生命体，诚然我们在这儿已经待了很久，但我们对生态系统的研究真的已经充分到让我们可以开始殖民的程度吗？;この惑星には多種多様な生命が存在している。ここには長いこといたけど、この惑星を開拓するにはまだ早いんじゃないかしら。ここの生態系についてまだまだ学ぶことがあるわ。;이 행성에는 정말 다채로운 생명체들이 존재해. 우리가 여기 온 지도 꽤 됐는데, 여길 식민지화해도 좋을 정도로 생태계를 충분히 연구한 걸까?
DIALOG/story/headquarters/ashley_rift_station_open_03;I have to admit that I sometimes thought we wouldn't be going home. Yet, this is it. Our adventure on this planet is finished. We can go back through the portal.;Przyznam się do czegoś. Czasami myślałam, że już nie wrócimy do domu. A jednak nadeszła ta chwila. Nasza przygoda na tej planecie dobiegła końca. Możemy wrócić przez portal.;Должна признаться, иногда я думала, что мы не вернемся домой. И все же, это конец. Наше приключение на этой планете закончено. Мы можем вернуться через портал.;Je dois admettre que j'ai parfois cru qu'on ne retournerait jamais chez nous. Et pourtant on y est. Notre aventure sur cette planète est finie. On peut rentrer via le portail.;Ich muss zugeben, dass ich manchmal gedacht habe, dass wir nicht nach Hause zurückkehren werden, aber wir haben es geschafft. Unser Abenteuer auf diesem Planeten ist beendet. Wir können durch das Portal zurückgehen.;He de admitir que a veces pensaba que no volveríamos a casa. Aun así, aquí estamos, nuestra aventura en este planeta acabada. Podemos volver usando el portal.;Preciso admitir que, às vezes, pensei que não voltaríamos para casa. Mesmo assim, é isso. Nossa aventura nesse planeta terminou. Nós podemos voltar pelo portal.;不得不承认，我曾一度以为我们回不了家了。幸好，回家的时刻总算来了。这座星球上的冒险结束了。穿过这扇传送门，我们就可以回去了。;実は時々、もう二度と帰れないんじゃないかって考えたこともあった。でもこれで終わりなのね。この惑星での私たちの冒険は終わった。もうポータルで帰れるわ。;사실 우리가 집으로 돌아가지 못할 거라는 생각을 종종 했었어. 근데 이제 돌아갈 시간이군. 이 행성에서의 모험은 끝났어. 포탈을 통해서 돌아가자.
DIALOG/story/headquarters/ashley_rift_station_open_04;No, Mr. Riggs. We aren't ready for that. We aren't ready to allow our civilization onto this planet.;Nie, panie Riggs. Nie jesteśmy na to gotowi. Nie jesteśmy gotowi, by wpuścić naszą cywilizację na tę planetę.;Нет, мистер Ригз. Мы не готовы к этому. Мы не готовы открыть нашей цивилизации эту планету.;Non, M. Riggs. Nous ne sommes pas prêts pour ça. Pas prêts à laisser notre civilisation toucher cette planète.;Nein, Mr. Riggs. Wir sind noch nicht bereit, unserer Zivilisation den Zutritt auf diesen Planeten zu erlauben.;No, Sr. Riggs, aún no estamos preparados para eso. No estamos preparados para que nuestra civilización venga a este planeta.;Não, Sr. Riggs. Não estamos prontos para isso. Ainda não podemos permitir que a nossa civilização venha para esse planeta.;不，里格斯先生，还不到时候，我们还没准备好让我们的文明进入这座星球。;いいえ、ミスター・リグス、まだだめよ。この惑星に人類を入植させるにはまだ早い。;아니, 릭스. 우린 아직 준비되지 않았어. 이 행성을 식민지화 하려면 더 많은 연구가 필요해.
DIALOG/story/headquarters/ashley_rift_station_power_up_01;Ok, Mr. Riggs. We're going to need three primary ingredients to power up the portal: a starting charge that's going to initiate the sequence, a stable flow of supercharged plasma for the rift gate, and coolant to stabilize the station during the process. This shouldn't be that difficult with the infrastructure we already have in place.;Ok panie Riggs. Będziemy potrzebowali trzech podstawowych surowców do uruchomienia portalu: ładunku startowego, który zainicjuje sekwencję, stabilnego strumienia naładowanej plazmy do Bramy Portalu oraz chłodziwa, które ustabilizuje stację podczas procesu. Nie powinno to być zbyt trudne z infrastrukturą, którą już posiadamy.;Хорошо, мистер Ригз. Нам понадобятся три основных компонента для запуска портала: стартовый заряд, который запустит последовательность, стабильный поток сверхзаряженной плазмы для ворот портала и охлаждающая жидкость для стабилизации станции во время процесса. Это не должно быть так сложно с той инфраструктурой, которая у нас уже есть.;M. Riggs, il va nous falloir trois ingrédients principaux pour ouvrir le portail : une charge initiale pour lancer la séquence, un flux stable de plasma suralimenté pour le portail dimensionnel, et du réfrigérant pour stabiliser la station pendant le processus. Ça ne devrait pas être trop difficile avec l'infrastructure que nous avons déjà mise en place.;Okay, Mr. Riggs. Wir werden drei Hauptzutaten brauchen, um das Portal zu starten: eine Startladung, die den Ablauf einleitet, einen gleichmäßigen Fluss von hochaufgeladenem Plasma für das Rifttor und Kühlmittel, welches die Station während des Vorgangs stabilisiert. Mit der Infrastruktur, die wir bereits vor Ort haben, sollte das nicht allzu schwer sein.;Vale, Sr. Riggs, vamos a necesitar tres ingredientes principales para que el portal funcione: una carga inicial para comenzar la secuencia, un flujo estable de plasma sobrecargado para el portal dimensional, y refrigerante para estabilizar la estación durante el proceso. No debería ser complicado con la infraestructura de la que disponemos.;OK, Sr. Riggs. Nós precisaremos de três ingredientes principais para abastecer o portal: uma carga inicial, que iniciará a sequência, um fluxo constante de plasma supercarregado para o portal de fenda e resfriador para estabilizar a estação durante o processo. Isso não deve ser difícil com a infraestrutura que já levantamos.;好吧里格斯先生，我们需要三样最基本的东西来启动传送门：一个能激活程序的启动电荷，一个裂缝传送门所需的超能等离子体稳定流，以及在运行过程中维持传送站稳定的冷却液。在我们已有的基建设施上解决这些应该不是什么难事。;オーケー、ミスター・リグス、ポータルを起動させるには主に3つの条件がある。電源投入シーケンス始動のための初充電、リフトゲート用の安定した超電荷プラズマの流れ、そして、起動中ステーションを安定させるための冷却材。建設したインフラを利用すれば、これらの条件を満たすのはそれほど難しくないはずよ。;좋아, 릭스. 포탈에 전력을 공급하려면 세 가지의 재료가 필요해: 절차를 시작할 스타팅 차지, 리프트 게이트를 위한 강력 플라스마의 안정적인 흐름, 그동안 스테이션을 안정화할 냉각수. 우리가 이미 갖춘 기반 시설을 이용하면 어렵지 않을 거야.
DIALOG/story/headquarters/ashley_rift_station_power_up_02;Oh no. <sigh> We should have expected this. This planet's magnetic field is not behaving in a normal way. We won't be able to get off the planet if we don't stabilize the magnetic field around the Rift Station.;O nie. Ech. Powinniśmy się tego spodziewać. Pole magnetyczne tej planety nie zachowuje się w normalny sposób. Nie będziemy w stanie się stąd wydostać, jeśli nie ustabilizujemy pola magnetycznego wokół Stacji Rift.;О нет. Эх-х, этого стоило ожидать. Магнитное поле этой планеты не ведет себя нормальным образом. Мы не сможем ее покинуть, если не стабилизируем магнитное поле вокруг рифт-станции.;Oh non…<soupir> On aurait dû s'y attendre. Le champ magnétique de Galatea ne se comporte pas d'une façon normale. Nous n'allons pas réussir à quitter cette planète si nous ne stabilisons pas le champ magnétique autour de la station dimensionnelle.;Oh, nein. <Seufz> Das hätten wir vermuten können. Das Magnetfeld des Planeten verhält sich nicht wie üblich. Wir werden den Planeten nicht verlassen können, wenn wir das Magnetfeld rund um die Riftstation nicht stabilisieren.;Oh, no… Ains… Deberíamos haber previsto algo así. El campo magnético de este planeta no se comporta con normalidad. Si no estabilizamos el campo magnético alrededor de la estación de grietas, no podremos abandonar el planeta.;Essa não. [suspiro] Nós devíamos ter nos antecipado. O campo magnético desse planeta não está se comportando normalmente. Nós não conseguiremos deixar o planeta se não estabilizarmos o campo magnético ao redor da Estação de Fenda.;哦不（叹气）我们早该想到的。这颗星球上的磁场不太正常，如果我们不能保持裂缝传送站周边的磁场稳定，我们就没法离开。;しまった。はぁ……想定しておくべきだった。この惑星の磁場は普通じゃないんだったわ。リフトステーションの周りの磁場を安定させないと、この惑星から出られないわ。;아, 이런. <한숨> 이걸 예상하지 못하다니. 이 행성의 자기장은 비정상적이야. 리프트 스테이션 주변의 자기장을 안정화시키지 않으면, 이 행성을 떠날 수가 없어.
DIALOG/story/headquarters/ashley_rift_station_power_up_03;Yes, we can do that, but this complicates the process significantly. Magnetic Stabilizers require a lot of resources to be built, they use a lot of energy themselves, they require cooling, and we will have to place them around the portal, but not too close to each other.;Tak, możemy to zrobić, ale to znacznie komplikuje proces. Stabilizatory magnetyczne wymagają dużo zasobów do zbudowania, same zużywają dużo energii, potrzebują chłodzenia i będziemy musieli umieścić je wokół portalu, ale niezbyt blisko siebie.;Да, мы можем это сделать, но это значительно усложняет процесс. Магнитные стабилизаторы требуют много ресурсов для создания, они сами потребляют много энергии, требуют охлаждения, и нам придется разместить их вокруг портала, но не слишком близко друг к другу.;Oui, on peut faire ça, mais ça complique énormément le processus. Il faut beaucoup de ressources pour fabriquer les stabilisateurs magnétiques. Et ils utilisent eux-mêmes beaucoup d'énergie. En plus, il faut les refroidir et les installer autour du portail, mais pas trop près les uns des autres.;Ja, das können wir machen, aber das macht den Ablauf um Einiges schwerer. Für den Bau von magnetischen Riftstabilisatoren benötigt man viele Rohstoffe, sie verbrauchen selbst sehr viel Energie, sie erfordern Kühlung und wir müssen sie rund um das Portal anbringen, aber nicht zu nah aneinander.;Sí, podríamos hacerlo, pero eso complicaría bastante el proceso. Construir estabilizadores magnéticos requiere una gran inversión de recursos, utilizan mucha energía para funcionar, necesitan un sistema de refrigeración y tendríamos que colocarlos alrededor del portal, pero no demasiado cerca unos de otros.;Sim, nós podemos fazer isso, mas isso complica em muito o processo. Estabilizadores Magnéticos exigem muitos recursos para serem construídos, eles mesmos consomem muita energia, exigem resfriamento e precisaremos colocá-los ao redor do portal, mas não tão perto uns dos outros.;是的，我们能做到，但这会让整个过程复杂了许多。修建磁场稳定器需要大量资源，它们本身的运转就需要大量能源，还需要冷却。除此以外，它们必须被安置在传送门周围，同时彼此之间还不能离的太近。;ええ、それは可能だけど、手順がずっと複雑になるわ。磁力安定器を建設するには大量の資源がいるし、稼働させるだけで膨大なエネルギーと冷却も必要よ。ポータルの周りに設置しないといけないけど、機械同士が近すぎてもいけない。;맞아. 그렇게 할 수도 있지만, 그러면 과정이 훨씬 더 복잡해져. 마그네틱 스태빌라이저는 건설하는 데 많은 자원이 필요할 뿐만 아니라, 자체적으로 많은 에너지와 냉각을 요구해서, 서로 적당한 거리를 두면서 포탈 주변에 설치해야 해.
DIALOG/story/headquarters/ashley_rift_station_power_up_04;We might also have to rearrange the buildings around the Rift Station to make all of this possible. Well, as someone once said, we're not doing this because it is easy, but because it is hard. Let's get to work then...;Być może będziemy musieli również zmienić układ budynków wokół Stacji Rift, aby to wszystko było możliwe. Cóż, jak to ktoś kiedyś powiedział, nie robimy tego dlatego, że jest to łatwe, ale dlatego, że jest to trudne. A więc do roboty...;Возможно, нам также придется переставить здания вокруг рифт-станции, чтобы все это стало возможным. Что ж, как кто-то однажды сказал, мы делаем это не потому, что это легко, а потому, что это трудно. Давай приступим к работе...;On va peut-être aussi devoir réorganiser les bâtiments autour de la station dimensionnelle pour que tout ça soit possible. Enfin, comme quelqu'un l'a déjà dit, on ne fait pas ça parce que c'est facile, au contraire. Allez, au boulot…;Es könnte sein, dass wir auch die Gebäude rund um die Riftstation verlegen müssen, um das alles zu ermöglichen. Tja, wie jemand einmal gesagt hat, machen wir das nicht, weil es einfach ist, sondern weil es schwer ist. Dann machen wir uns an die Arbeit ...;Quizá también tengamos que recolocar las construcciones alrededor de la estación de grietas para que esto sea posible. Bueno, como alguien dijo una vez, no hacemos esto porque sea fácil, sino porque es difícil. Manos a la obra…;Talvez também precisemos rearranjar as construções ao redor da Estação de Fenda para que tudo isso seja possível. Bem, como já disseram, não faremos isso porque é fácil, mas porque é difícil. Então ao trabalho...;要实现这一切，我们可能还得重新安置裂缝传送站周围的建筑。好吧，就像有人曾经说过的，我们之所以去做这些，不是因为它容易，而是因为它很难……开始工作吧。;それにはリフトステーションの周りの施設の位置取りを変えないといけないかも。まあ、昔誰かが言ったみたいに、簡単だからやるんじゃなくて、難しいからこそ挑戦するんだけどね……さあ、仕事に取り掛かりましょう。;이 모든 걸 가능케 하려면, 리프트 스테이션 주변의 건물들을 재배치해야 할 수도 있어. 음, 누군가 이런 말을 남겼지. '쉬워서 하는 게 아니라, 어려워서 하는 것이다.' 그럼 일하러 가자...
